chrom	start	end	sample	S*_score	expected_S*_score	local_recomb_rate	quantile	significant
21	24540000	24590000	NA06986	143014	62325.496646	0.20108070513999998	0.99	True
21	24550000	24600000	NA06986	202890	67035.91979	0.19216886959999996	0.99	True
21	24560000	24610000	NA06986	226154	68337.224492	0.17006709978	0.99	True
21	24570000	24620000	NA06986	237305	69319.078299	0.101898168	0.99	True
21	24580000	24630000	NA06986	222355	66701.771815	0.9683106581	0.99	True
21	24590000	24640000	NA06986	197886	68833.118347	1.13681021218	0.99	True
21	24600000	24650000	NA06986	164315	66674.203925	1.4641832706	0.99	True
21	24610000	24660000	NA06986	145918	66149.785135	1.5591039159	0.99	True
21	24620000	24670000	NA06986	140937	68310.281758	2.31794554212	0.99	True
21	24630000	24680000	NA06986	128390	71206.526205	1.57165287398	0.99	True
21	24640000	24690000	NA06986	118169	73078.406085	1.4505319724	0.99	True
21	24650000	24700000	NA06986	109892	74412.773018	3.6647140878999993	0.99	True
21	24660000	24710000	NA06986	101403	77078.301104	3.63220925026	0.99	True
21	24670000	24720000	NA06986	102438	74645.189976	2.96224894972	0.99	True
21	24680000	24730000	NA06986	138730	71079.854117	2.9447460948	0.99	True
21	24690000	24740000	NA06986	122720	70521.572353	3.10540565724	0.99	True
21	24700000	24750000	NA06986	132122	68453.16979	0.76979285756	0.99	True
21	24710000	24760000	NA06986	132507	64912.910427	0.91633490034	0.99	True
21	24720000	24770000	NA06986	133536	63718.722507	1.17898941546	0.99	True
21	24730000	24780000	NA06986	98107	62416.859532	1.10928768352	0.99	True
21	24740000	24790000	NA06986	102901	64536.126103	0.96415640158	0.99	True
21	24750000	24800000	NA06986	76815	68579.162718	1.09650226706	0.99	True
21	24760000	24810000	NA06986	84440	71714.29335	1.5794103089	0.99	True
21	24770000	24820000	NA06986	50344	77076.886891	1.6181633732	0.99	False
21	24780000	24830000	NA06986	60220	85616.895326	1.66935381098	0.99	False
21	24790000	24840000	NA06986	53495	86003.761295	2.11574566364	0.99	False
21	24800000	24850000	NA06986	89414	83203.811247	1.86142733362	0.99	True
21	24810000	24860000	NA06986	104808	79519.405882	1.18254585876	0.99	True
21	24820000	24870000	NA06986	147220	74170.002848	0.83492796424	0.99	True
21	24830000	24880000	NA06986	158831	65712.618564	0.77881006684	0.99	True
21	24840000	24890000	NA06986	172235	62240.01241	0.34186353173999995	0.99	True
21	24850000	24900000	NA06986	179287	63534.492266	0.29552922672	0.99	True
21	24860000	24910000	NA06986	174166	70306.368237	0.4162386871	0.99	True
21	24870000	24920000	NA06986	156776	72287.424678	0.3920100007799999	0.99	True
21	24880000	24930000	NA06986	157540	77144.172996	0.37246763718	0.99	True
21	24890000	24940000	NA06986	145743	79545.303688	0.49254200973999995	0.99	True
21	24900000	24950000	NA06986	100575	78390.893256	0.65006211114	0.99	True
21	24910000	24960000	NA06986	103444	77211.166595	0.60233261986	0.99	True
21	24920000	24970000	NA06986	103576	78950.597936	0.83683722658	0.99	True
21	24930000	24980000	NA06986	83104	80594.85696	0.86335152442	0.99	True
21	24940000	24990000	NA06986	48951	79765.912854	0.75939788908	0.99	False
21	24950000	25000000	NA06986	48951	80213.434104	0.65827923172	0.99	False
21	24960000	25010000	NA06986	24311	77723.715917	0.55176660986	0.99	False
21	24970000	25020000	NA06986	43950	76640.897622	0.26233846814	0.99	False
21	24980000	25030000	NA06986	45561	72829.369948	0.38728940178	0.99	False
21	24990000	25040000	NA06986	66447	68357.076112	0.33568749284	0.99	False
21	25000000	25050000	NA06986	86762	69715.670263	0.29187609838	0.99	True
21	25010000	25060000	NA06986	110980	67511.051614	0.94786286048	0.99	True
21	25020000	25070000	NA06986	122054	64624.121812	1.70094116352	0.99	True
21	25030000	25080000	NA06986	119722	60776.525878	1.55608552578	0.99	True
21	25040000	25090000	NA06986	117483	58826.918027	2.37682083584	0.99	True
21	25050000	25100000	NA06986	100330	58249.047675	4.681353108419999	0.99	True
21	25060000	25110000	NA06986	73197	62341.434744	4.54465037306	0.99	True
21	25070000	25120000	NA06986	73811	66435.443796	3.89741013454	0.99	True
21	25080000	25130000	NA06986	60855	68764.699797	3.88165865386	0.99	False
21	25090000	25140000	NA06986	82094	73928.061198	3.13991026422	0.99	True
21	25100000	25150000	NA06986	88494	79336.436122	1.37499991288	0.99	True
21	25110000	25160000	NA06986	104849	78135.042835	0.92542446708	0.99	True
21	25120000	25170000	NA06986	77258	81600.68456	0.8391019541	0.99	False
21	25130000	25180000	NA06986	88710	81168.367722	0.9523195244	0.99	True
21	25140000	25190000	NA06986	73281	83304.621181	0.87874252206	0.99	False
21	25150000	25200000	NA06986	57332	80754.585702	0.3552907278	0.99	False
21	25160000	25210000	NA06986	40999	80293.339255	0.318191376	0.99	False
21	25170000	25220000	NA06986	64215	75997.089916	0.7619671681	0.99	False
21	25180000	25230000	NA06986	56248	76835.728054	0.85315378086	0.99	False
21	25190000	25240000	NA06986	34018	75275.144547	0.90406351264	0.99	False
21	25200000	25250000	NA06986	25835	74562.662765	1.54974693932	0.99	False
21	25240000	25290000	NA06986	39325	88542.603046	0.8255884605	0.99	False
21	25250000	25300000	NA06986	58155	93447.892078	0.17181221394	0.99	False
21	25260000	25310000	NA06986	58155	91200.89384	0.71533154128	0.99	False
21	25270000	25320000	NA06986	45888	86545.166204	0.9613838435	0.99	False
21	25280000	25330000	NA06986	45888	82502.827771	1.19625273068	0.99	False
21	25290000	25340000	NA06986	48770	76864.818153	4.3588918546	0.99	False
21	25350000	25400000	NA06986	29493	84151.357702	0.93050265012	0.99	False
21	25360000	25410000	NA06986	59239	89736.726548	0.8709886527	0.99	False
21	25370000	25420000	NA06986	100948	91919.576119	1.29844416726	0.99	True
21	25380000	25430000	NA06986	113416	97572.350779	0.94353093066	0.99	True
21	25390000	25440000	NA06986	127281	96609.454766	1.03808329874	0.99	True
21	25400000	25450000	NA06986	130248	100513.082978	1.13061576016	0.99	True
21	25410000	25460000	NA06986	127167	104313.478485	1.06022836086	0.99	True
21	25420000	25470000	NA06986	110072	110444.849279	0.59405501616	0.99	False
21	25430000	25480000	NA06986	110416	109860.564313	0.53533506714	0.99	True
21	25440000	25490000	NA06986	103163	115141.975216	0.43784464672	0.99	False
21	25450000	25500000	NA06986	117002	113313.166276	0.614610467	0.99	True
21	25460000	25510000	NA06986	128775	102625.323258	4.38159291734	0.99	True
21	25470000	25520000	NA06986	114011	95492.795853	4.49227757526	0.99	True
21	25480000	25530000	NA06986	87939	89664.44354	4.5260714898	0.99	False
21	25490000	25540000	NA06986	106083	83836.176882	4.37160929308	0.99	True
21	25500000	25550000	NA06986	76236	82812.674273	4.18748711682	0.99	False
21	25510000	25560000	NA06986	81437	83534.578099	0.47445428924	0.99	False
21	25520000	25570000	NA06986	56128	85125.917752	0.39075766232	0.99	False
21	25530000	25580000	NA06986	86228	84616.601507	0.47614536132	0.99	True
21	25540000	25590000	NA06986	73330	80096.99954	3.02826573334	0.99	False
21	25550000	25600000	NA06986	124034	74538.337527	2.8961768169	0.99	True
21	25560000	25610000	NA06986	104213	72190.500808	3.00460831194	0.99	True
21	25570000	25620000	NA06986	140801	68524.188805	3.2903514486999996	0.99	True
21	25580000	25630000	NA06986	153164	65414.516293	3.1683301296399997	0.99	True
21	25590000	25640000	NA06986	178399	64865.840243	0.60085690362	0.99	True
21	25600000	25650000	NA06986	152429	62085.427776	0.62509990804	0.99	True
21	25610000	25660000	NA06986	147826	61877.419205	0.49686536862	0.99	True
21	25620000	25670000	NA06986	125214	63451.608158	0.1721659828	0.99	True
21	25630000	25680000	NA06986	134011	63688.631487	0.15238725504	0.99	True
21	25640000	25690000	NA06986	151028	65634.485203	0.17579010748	0.99	True
21	25650000	25700000	NA06986	193359	67797.89637	0.13116393336	0.99	True
21	25660000	25710000	NA06986	189313	68943.911847	0.10933568706000002	0.99	True
21	25670000	25720000	NA06986	208228	66977.850804	0.3544032952	0.99	True
21	25680000	25730000	NA06986	173843	68557.053583	0.47528546502	0.99	True
21	25690000	25740000	NA06986	174835	70960.634125	0.4406948158	0.99	True
21	25700000	25750000	NA06986	117410	73119.38489	0.43411807738	0.99	True
21	25710000	25760000	NA06986	93491	73665.716	0.423661412	0.99	True
21	25720000	25770000	NA06986	116615	74034.372672	0.20577550878000003	0.99	True
21	25730000	25780000	NA06986	137917	71780.56375	1.3046541935	0.99	True
21	25740000	25790000	NA06986	81887	68395.835233	1.82167948472	0.99	True
21	25750000	25800000	NA06986	90532	62739.396874	1.89630294622	0.99	True
21	25760000	25810000	NA06986	70891	58919.623865	2.5907135242	0.99	True
21	25770000	25820000	NA06986	93068	59042.435381	2.6616260245999994	0.99	True
21	25780000	25830000	NA06986	43227	59060.229343	1.46988500836	0.99	False
21	25790000	25840000	NA06986	43227	61686.101983	0.94882365458	0.99	False
21	25800000	25850000	NA06986	19555	64683.134844	0.99564774298	0.99	False
21	25810000	25860000	NA06986	69012	70262.436299	0.36999131918	0.99	False
21	25820000	25870000	NA06986	25127	73411.020211	0.3146086726399999	0.99	False
21	25830000	25880000	NA06986	45115	73718.890498	0.34675300666	0.99	False
21	25840000	25890000	NA06986	45115	71083.172562	0.38312728154	0.99	False
21	25850000	25900000	NA06986	77651	69158.79444	2.2350568949	0.99	True
21	25860000	25910000	NA06986	70104	67728.87811	3.7538044274799995	0.99	True
21	25870000	25920000	NA06986	77003	65128.326503	3.7439283553599996	0.99	True
21	25880000	25930000	NA06986	59910	62469.609015	3.7065514106199995	0.99	False
21	25890000	25940000	NA06986	82941	61231.344876	4.77160064368	0.99	True
21	25900000	25950000	NA06986	75774	61661.965125	2.95923931618	0.99	True
21	25910000	25960000	NA06986	54136	65547.486976	1.48249426632	0.99	False
21	25920000	25970000	NA06986	63466	66840.488388	3.39997895804	0.99	False
21	25930000	25980000	NA06986	72025	70804.071072	3.41852517636	0.99	True
21	25940000	25990000	NA06986	64165	73616.78719	2.29777958452	0.99	False
21	25950000	26000000	NA06986	48966	72521.318691	2.18644884158	0.99	False
21	25960000	26010000	NA06986	72448	68970.211234	3.12508858254	0.99	True
21	25970000	26020000	NA06986	103221	68668.475173	1.5799983487	0.99	True
21	25980000	26030000	NA06986	114973	64992.056255	2.45081403564	0.99	True
21	25990000	26040000	NA06986	118710	64724.477249	2.82299417352	0.99	True
21	26000000	26050000	NA06986	95228	65045.578607	2.80200548116	0.99	True
21	26010000	26060000	NA06986	127196	65145.924146	2.01178372292	0.99	True
21	26020000	26070000	NA06986	108913	65696.051681	1.84148986426	0.99	True
21	26030000	26080000	NA06986	107287	68848.769878	0.95549897014	0.99	True
21	26040000	26090000	NA06986	91162	66821.024003	2.94823120888	0.99	True
21	26050000	26100000	NA06986	105766	66716.458236	3.9213300509599995	0.99	True
21	26060000	26110000	NA06986	132005	69839.24692	3.7083944043000003	0.99	True
21	26070000	26120000	NA06986	173094	71517.00986	3.55323211366	0.99	True
21	26080000	26130000	NA06986	184204	73501.46188	3.6757163507199997	0.99	True
21	26090000	26140000	NA06986	192958	77552.768493	1.72183808284	0.99	True
21	26100000	26150000	NA06986	196519	80054.226331	0.95575720604	0.99	True
21	26110000	26160000	NA06986	147192	75461.376059	0.97649286824	0.99	True
21	26120000	26170000	NA06986	101249	74680.19896	0.95967502066	0.99	True
21	26130000	26180000	NA06986	89059	71290.760914	1.1155204938	0.99	True
21	26140000	26190000	NA06986	67968	67026.783217	0.7928986397	0.99	True
21	26150000	26200000	NA06986	64795	67428.158119	0.59006614488	0.99	False
21	26160000	26210000	NA06986	80810	68696.621987	0.6913378608	0.99	True
21	26170000	26220000	NA06986	104528	68534.033619	0.70148675356	0.99	True
21	26180000	26230000	NA06986	107132	67849.686926	0.42543478777999993	0.99	True
21	26190000	26240000	NA06986	123019	69787.936983	0.38634671312	0.99	True
21	26200000	26250000	NA06986	127561	68307.506181	0.35813434712	0.99	True
21	26210000	26260000	NA06986	164120	69630.984003	0.21769016896	0.99	True
21	26220000	26270000	NA06986	143676	66066.907776	0.15624875556000004	0.99	True
21	26230000	26280000	NA06986	143996	65626.3646	0.12521107842	0.99	True
21	26240000	26290000	NA06986	181321	66442.518413	0.15386200634000002	0.99	True
21	26250000	26300000	NA06986	192445	66542.611204	0.17769881544	0.99	True
21	26260000	26310000	NA06986	165914	65152.411399	0.15375027023999996	0.99	True
21	26270000	26320000	NA06986	167802	67687.056201	0.15839974750000002	0.99	True
21	26280000	26330000	NA06986	160820	68232.39792	0.19964999784	0.99	True
21	26290000	26340000	NA06986	93325	65949.328921	0.13777535080000003	0.99	True
21	26300000	26350000	NA06986	81366	67686.306885	0.15859625618	0.99	True
21	26310000	26360000	NA06986	72436	70450.546528	0.24454109874	0.99	True
21	26320000	26370000	NA06986	74114	70472.336609	0.75229102588	0.99	True
21	26330000	26380000	NA06986	41248	69846.551348	0.94454324484	0.99	False
21	26340000	26390000	NA06986	63560	70481.598173	0.99053726158	0.99	False
21	26350000	26400000	NA06986	60837	68412.170327	0.95430430038	0.99	False
21	26360000	26410000	NA06986	54996	65633.612369	0.86488886928	0.99	False
21	26370000	26420000	NA06986	40234	61084.675064	0.34476280786	0.99	False
21	26380000	26430000	NA06986	59777	60626.092156	0.10933865712000002	0.99	False
21	26390000	26440000	NA06986	45208	59739.830344	0.05455639854	0.99	False
21	26400000	26450000	NA06986	58821	59652.415127	0.07451140131999999	0.99	False
21	26410000	26460000	NA06986	65456	59251.603888	0.42423856732	0.99	True
21	26420000	26470000	NA06986	51394	60400.753895	1.77284790674	0.99	False
21	26430000	26480000	NA06986	51042	62793.590227	2.24189196266	0.99	False
21	26440000	26490000	NA06986	69698	64570.556975	2.26973889064	0.99	True
21	26450000	26500000	NA06986	68365	64857.811378	2.37258976766	0.99	True
21	26460000	26510000	NA06986	35180	65621.47867	7.415228187800001	0.99	False
21	26470000	26520000	NA06986	79395	66852.580684	6.3914316155	0.99	True
21	26480000	26530000	NA06986	90611	68724.393002	6.15171489378	0.99	True
21	26490000	26540000	NA06986	103200	69102.80084	6.166988721880001	0.99	True
21	26500000	26550000	NA06986	108502	69498.787809	6.04519212322	0.99	True
21	26510000	26560000	NA06986	125729	70018.174187	0.67569816214	0.99	True
21	26520000	26570000	NA06986	134083	70980.874045	0.58398909632	0.99	True
21	26530000	26580000	NA06986	127969	72169.784338	0.38500124466	0.99	True
21	26540000	26590000	NA06986	115482	72796.9123	0.34642854246	0.99	True
21	26550000	26600000	NA06986	90279	77638.183116	0.34552654752	0.99	True
21	26560000	26610000	NA06986	91689	80831.169162	0.4317311094	0.99	True
21	26570000	26620000	NA06986	91041	81417.666829	0.21218300819999997	0.99	True
21	26580000	26630000	NA06986	56486	82158.830836	0.2786970377	0.99	False
21	26590000	26640000	NA06986	73356	78715.119811	0.54988699278	0.99	False
21	26600000	26650000	NA06986	82369	72448.813453	0.58255685412	0.99	True
21	26610000	26660000	NA06986	88314	67054.121225	0.50566346392	0.99	True
21	26620000	26670000	NA06986	82008	64797.145473	0.66405226316	0.99	True
21	26630000	26680000	NA06986	105643	58065.60464	0.5656941991	0.99	True
21	26640000	26690000	NA06986	90726	59948.178746	0.2977951351	0.99	True
21	26650000	26700000	NA06986	91592	65253.321366	0.24879789738	0.99	True
21	26660000	26710000	NA06986	92157	67602.764028	0.23724769477999996	0.99	True
21	26670000	26720000	NA06986	84717	64308.862036	0.08405095803999998	0.99	True
21	26680000	26730000	NA06986	74047	63128.266114	0.10420116846000001	0.99	True
21	26690000	26740000	NA06986	81182	60128.041474	0.13211048066	0.99	True
21	26700000	26750000	NA06986	90483	55845.416008	0.14490868888000003	0.99	True
21	26710000	26760000	NA06986	75326	57947.661085	0.17436756912	0.99	True
21	26720000	26770000	NA06986	81486	60442.469433	0.68126268628	0.99	True
21	26730000	26780000	NA06986	85383	61998.744784	0.72963884468	0.99	True
21	26740000	26790000	NA06986	73488	61556.689774	0.89475675598	0.99	True
21	26750000	26800000	NA06986	57600	61715.749399	0.90031796728	0.99	False
21	26760000	26810000	NA06986	57600	58801.479702	0.85065161642	0.99	False
21	26770000	26820000	NA06986	70905	58417.798896	0.33102974682	0.99	True
21	26780000	26830000	NA06986	53090	58745.734885	0.95624580544	0.99	False
21	26790000	26840000	NA06986	72695	64110.473221	0.85024403912	0.99	True
21	26800000	26850000	NA06986	55548	66164.899375	0.83377896482	0.99	False
21	26810000	26860000	NA06986	71032	65652.233901	0.8438369117	0.99	True
21	26820000	26870000	NA06986	70286	65486.748728	0.83968408094	0.99	True
21	26830000	26880000	NA06986	79164	63641.311205	0.16867571868000003	0.99	True
21	26840000	26890000	NA06986	53621	58577.897419	0.22687641812	0.99	False
21	26850000	26900000	NA06986	38137	57098.435547	0.25278557816	0.99	False
21	26860000	26910000	NA06986	64671	56083.185801	0.25954412722000003	0.99	True
21	26870000	26920000	NA06986	48601	54720.311052	0.26410652874	0.99	False
21	26900000	26950000	NA06986	53458	52888.115746	0.07478245445999998	0.99	True
21	26940000	26990000	NA06986	47457	66067.314336	0.15613235883999999	0.99	False
21	26960000	27010000	NA06986	45393	69675.582472	0.369895404	0.99	False
21	26970000	27020000	NA06986	54748	66193.452336	0.31040722216	0.99	False
21	26980000	27030000	NA06986	50169	62105.701885	0.4426048113	0.99	False
21	26990000	27040000	NA06986	22278	64018.19271	0.43654123064	0.99	False
21	27000000	27050000	NA06986	52935	62983.374913	0.5724672959	0.99	False
21	27010000	27060000	NA06986	55713	61286.95528	0.60143834738	0.99	False
21	27020000	27070000	NA06986	66793	62056.277422	0.65861291296	0.99	True
21	27030000	27080000	NA06986	51130	60395.607081	0.55161383154	0.99	False
21	27040000	27090000	NA06986	51130	58432.10452	0.66943257156	0.99	False
21	27050000	27100000	NA06986	59070	58748.529273	0.56238882812	0.99	True
21	27060000	27110000	NA06986	58005	59525.404343	0.4154976483	0.99	False
21	27070000	27120000	NA06986	35765	58971.644276	0.34181209824	0.99	False
21	27080000	27130000	NA06986	51171	59511.89294	0.31610382878	0.99	False
21	27090000	27140000	NA06986	51171	58305.721617	0.2031188021	0.99	False
21	27100000	27150000	NA06986	35479	58402.161011	0.12030847212	0.99	False
21	27110000	27160000	NA06986	52178	59141.170329	0.12201327518	0.99	False
21	27120000	27170000	NA06986	52178	61043.286585	0.12274737044	0.99	False
21	27140000	27190000	NA06986	66925	67463.486903	0.83393620792	0.99	False
21	27150000	27200000	NA06986	80774	70984.887691	0.89075011464	0.99	True
21	27160000	27210000	NA06986	69410	73881.744956	0.97290382092	0.99	False
21	27170000	27220000	NA06986	81666	75048.850221	0.98637073684	0.99	True
21	27180000	27230000	NA06986	114144	74653.578929	0.39313071	0.99	True
21	27190000	27240000	NA06986	107339	76172.560926	0.43075523078	0.99	True
21	27200000	27250000	NA06986	116371	76247.076555	0.3991823536	0.99	True
21	27210000	27260000	NA06986	91961	72657.719284	0.4668801651400001	0.99	True
21	27220000	27270000	NA06986	82297	71471.515947	1.20763093022	0.99	True
21	27230000	27280000	NA06986	80385	69290.139281	1.46945854976	0.99	True
21	27240000	27290000	NA06986	70792	66043.522941	1.46110873282	0.99	True
21	27250000	27300000	NA06986	54950	61668.471251	1.71063170652	0.99	False
21	27260000	27310000	NA06986	54950	60938.919098	1.53582534278	0.99	False
21	27270000	27320000	NA06986	38908	59826.2686	0.96290551538	0.99	False
21	27280000	27330000	NA06986	65314	64010.985046	0.76308057034	0.99	True
21	27290000	27340000	NA06986	53254	65957.212452	1.08601302056	0.99	False
21	27310000	27360000	NA06986	45046	69355.25466	0.87788899482	0.99	False
21	27320000	27370000	NA06986	45046	71730.501762	0.8153223575	0.99	False
21	27350000	27400000	NA06986	57010	72957.163149	0.59102253808	0.99	False
21	27360000	27410000	NA06986	21662	77883.356252	0.7028542531	0.99	False
21	27370000	27420000	NA06986	43172	74739.384806	0.7034488381	0.99	False
21	27380000	27430000	NA06986	65798	70707.311333	1.5432120693	0.99	False
21	27390000	27440000	NA06986	71064	69407.234771	1.49951668762	0.99	True
21	27400000	27450000	NA06986	70868	67950.024995	1.35615567922	0.99	True
21	27410000	27460000	NA06986	100814	59253.397649	1.30728015192	0.99	True
21	27420000	27470000	NA06986	71061	58090.959945	1.74575775956	0.99	True
21	27430000	27480000	NA06986	85471	59163.59941	0.90092797962	0.99	True
21	27440000	27490000	NA06986	65383	57616.609597	0.91444536748	0.99	True
21	27450000	27500000	NA06986	80103	54798.857099	0.96457256964	0.99	True
21	27460000	27510000	NA06986	69652	55564.772253	0.896192845	0.99	True
21	27470000	27520000	NA06986	86220	55900.639603	0.36715506586	0.99	True
21	27480000	27530000	NA06986	55893	58057.664319	0.28476764182	0.99	False
21	27490000	27540000	NA06986	80059	59336.014899	0.35051336466000005	0.99	True
21	27500000	27550000	NA06986	82144	62709.329878	0.37202164222	0.99	True
21	27510000	27560000	NA06986	42709	65099.38732	0.4241285311	0.99	False
21	27520000	27570000	NA06986	47068	66301.003909	1.2972698731	0.99	False
21	27530000	27580000	NA06986	62664	64815.083627	1.31643847738	0.99	False
21	27540000	27590000	NA06986	81995	65918.862295	1.39729374706	0.99	True
21	27550000	27600000	NA06986	77485	64541.894576	1.52146763654	0.99	True
21	27560000	27610000	NA06986	100432	66653.734322	1.79815995938	0.99	True
21	27570000	27620000	NA06986	119284	68681.043244	0.98001195412	0.99	True
21	27580000	27630000	NA06986	136404	67016.892439	0.97441925054	0.99	True
21	27590000	27640000	NA06986	128639	64771.120893	0.88052712422	0.99	True
21	27600000	27650000	NA06986	124403	64295.320379	0.83387743576	0.99	True
21	27610000	27660000	NA06986	117767	61194.123699	0.71754697898	0.99	True
21	27620000	27670000	NA06986	102817	60622.347284	0.64512240936	0.99	True
21	27630000	27680000	NA06986	80912	63443.985927	1.38130686036	0.99	True
21	27640000	27690000	NA06986	98398	67637.146028	1.38299870836	0.99	True
21	27650000	27700000	NA06986	124852	69451.46291	1.24009316558	0.99	True
21	27660000	27710000	NA06986	114896	67621.861903	0.9969320196	0.99	True
21	27670000	27720000	NA06986	130491	68423.525718	1.1093028261	0.99	True
21	27680000	27730000	NA06986	125622	70851.414527	0.36219062794	0.99	True
21	27690000	27740000	NA06986	119887	71068.915494	0.3307773751	0.99	True
21	27700000	27750000	NA06986	76279	70035.324956	1.3675867854	0.99	True
21	27710000	27760000	NA06986	97131	71831.410348	1.8068845458600002	0.99	True
21	27720000	27770000	NA06986	90456	69134.941613	1.9922986890199998	0.99	True
21	27730000	27780000	NA06986	85970	68217.195914	4.579717175780001	0.99	True
21	27740000	27790000	NA06986	98538	73112.202237	4.715689376259999	0.99	True
21	27750000	27800000	NA06986	129088	76090.661154	6.068278019120001	0.99	True
21	27760000	27810000	NA06986	105196	74665.353142	6.773409366080001	0.99	True
21	27770000	27820000	NA06986	120728	76458.050514	6.971842777279999	0.99	True
21	27780000	27830000	NA06986	101246	71475.608346	4.74355460484	0.99	True
21	27790000	27840000	NA06986	74203	65682.409901	4.78655975454	0.99	True
21	27800000	27850000	NA06986	53346	61972.474407	6.477421198979999	0.99	False
21	27810000	27860000	NA06986	79202	62698.152281	5.404786039220001	0.99	True
21	27820000	27870000	NA06986	71135	62898.718941	5.036292491560001	0.99	True
21	27830000	27880000	NA06986	71135	64990.390707	7.995928975640001	0.99	True
21	27840000	27890000	NA06986	51271	62303.661887	7.994266648160001	0.99	False
21	27850000	27900000	NA06986	75318	60130.296712	3.946089061919999	0.99	True
21	27860000	27910000	NA06986	54207	59270.271459	3.9240998266600005	0.99	False
21	27870000	27920000	NA06986	18813	56223.174921	6.132641427519999	0.99	False
21	27880000	27930000	NA06986	18813	56223.160648	2.85247053318	0.99	False
21	27890000	27940000	NA06986	18813	56374.941481	2.71222163026	0.99	False
21	27920000	27970000	NA06986	50376	67943.920245	0.37646661038	0.99	False
21	27930000	27980000	NA06986	40020	70944.290373	0.32443039266	0.99	False
21	27940000	27990000	NA06986	70440	70986.580304	0.25880684511999996	0.99	False
21	27950000	28000000	NA06986	149414	72273.05789	0.29287099755999996	0.99	True
21	27960000	28010000	NA06986	163484	74832.175532	0.17357088632	0.99	True
21	27970000	28020000	NA06986	181900	78854.817467	0.2747457477	0.99	True
21	27980000	28030000	NA06986	168747	80567.133285	1.38037969104	0.99	True
21	27990000	28040000	NA06986	182741	85047.964665	1.35017782814	0.99	True
21	28000000	28050000	NA06986	132140	87669.148863	1.47115298492	0.99	True
21	28010000	28060000	NA06986	140500	85453.416459	1.57477234312	0.99	True
21	28020000	28070000	NA06986	122661	82051.163628	1.52400026596	0.99	True
21	28030000	28080000	NA06986	121599	81292.431204	0.41891892026	0.99	True
21	28040000	28090000	NA06986	109728	78915.953248	0.52071687506	0.99	True
21	28050000	28100000	NA06986	77470	74141.681747	3.2783010097799994	0.99	True
21	28060000	28110000	NA06986	77456	72695.203813	4.324062452059999	0.99	True
21	28070000	28120000	NA06986	108305	71805.63279	4.37602255516	0.99	True
21	28080000	28130000	NA06986	117916	71284.516374	4.476944047199999	0.99	True
21	28090000	28140000	NA06986	115539	70903.767027	4.5100419047	0.99	True
21	28100000	28150000	NA06986	139516	69857.130913	2.15045377124	0.99	True
21	28110000	28160000	NA06986	170805	68907.947129	1.22208495494	0.99	True
21	28120000	28170000	NA06986	223014	70970.289554	1.53789407382	0.99	True
21	28130000	28180000	NA06986	203414	71432.154418	1.42773378848	0.99	True
21	28140000	28190000	NA06986	207279	73012.306638	1.36710901094	0.99	True
21	28150000	28200000	NA06986	209486	74150.277466	0.8510527043	0.99	True
21	28160000	28210000	NA06986	185421	72352.740069	4.17947178794	0.99	True
21	28170000	28220000	NA06986	130214	69043.262659	5.00238465744	0.99	True
21	28180000	28230000	NA06986	177971	68461.809128	5.378134726340001	0.99	True
21	28190000	28240000	NA06986	156174	69594.75438	5.45788953524	0.99	True
21	28200000	28250000	NA06986	138519	73216.182227	5.45596490008	0.99	True
21	28210000	28260000	NA06986	119767	74648.565015	2.05929517042	0.99	True
21	28220000	28270000	NA06986	91288	75590.495561	0.86547072524	0.99	True
21	28230000	28280000	NA06986	32102	74133.105203	0.67019440586	0.99	False
21	28240000	28290000	NA06986	75936	71648.94175	0.5872618514000001	0.99	True
21	28250000	28300000	NA06986	123448	66770.796398	0.58775812036	0.99	True
21	28260000	28310000	NA06986	139313	64253.928836	0.52590437648	0.99	True
21	28270000	28320000	NA06986	173361	65317.834281	0.51745518058	0.99	True
21	28280000	28330000	NA06986	175982	64745.95575	0.5540732729	0.99	True
21	28290000	28340000	NA06986	146668	62018.493834	0.70449938908	0.99	True
21	28300000	28350000	NA06986	100204	62956.297161	0.79528447926	0.99	True
21	28310000	28360000	NA06986	89010	62759.412453	0.8318248506	0.99	True
21	28320000	28370000	NA06986	93845	63507.349641	0.97446172778	0.99	True
21	28330000	28380000	NA06986	51783	65230.739053	0.94340951596	0.99	False
21	28340000	28390000	NA06986	83211	67080.905663	4.18690792922	0.99	True
21	28350000	28400000	NA06986	65812	67784.016084	6.404959597699999	0.99	False
21	28360000	28410000	NA06986	79469	70327.317432	6.32724815818	0.99	True
21	28370000	28420000	NA06986	43846	70942.872493	6.343547280119999	0.99	False
21	28380000	28430000	NA06986	69917	72585.851934	6.16491824008	0.99	False
21	28390000	28440000	NA06986	33401	73056.954056	2.710548098	0.99	False
21	28400000	28450000	NA06986	33401	72523.960391	0.40508485996	0.99	False
21	28410000	28460000	NA06986	42394	73074.160341	0.39538378096	0.99	False
21	28420000	28470000	NA06986	57896	72792.531444	0.21640035687999998	0.99	False
21	28430000	28480000	NA06986	56431	72997.446238	0.37213935154	0.99	False
21	28440000	28490000	NA06986	56431	71620.360811	0.45281761518	0.99	False
21	28450000	28500000	NA06986	72702	71428.993694	0.5579674846600001	0.99	True
21	28460000	28510000	NA06986	81990	68373.460784	0.84307800036	0.99	True
21	28470000	28520000	NA06986	61385	64621.468323	0.8543730118	0.99	False
