chrom	start	end	sample	p-value	src_sample	hap_index	S*_start	S*_end	S*_SNP_num	hap_dSNV_num	hap_len	hap_mapped_len	hap_match_num	hap_tot_num	hap_dSNP_per_site_num	hap_S*_match(%)	hap_num_match_ref
21	18480000	18530000	NA06985	0.613238	DenisovaPinky	2	18504625	18522282	3	20	17657	17000	7.0	41	0.715	0.170732	1254
21	18770000	18820000	NA06985	0.392226	DenisovaPinky	2	18779618	18803592	4	22	23974	23000	11.0	51	0.65	0.215686	283
21	19080000	19130000	NA06985	0.53909	DenisovaPinky	1	19086320	19099969	7	15	13649	13000	3.0	22	0.373333	0.136364	7099
21	19170000	19220000	NA06985	0.296437	DenisovaPinky	1	19180276	19195985	6	11	15709	15000	4.0	27	0.331818	0.148148	5249
21	19180000	19230000	NA06985	0.296437	DenisovaPinky	1	19180276	19195985	6	11	15709	15000	4.0	27	0.331818	0.148148	5249
21	19240000	19290000	NA06985	0.401013	DenisovaPinky	1	19276031	19288707	6	15	12676	12000	5.0	25	0.446667	0.2	12047
21	19380000	19430000	NA06985	0.061503	DenisovaPinky	1	19408893	19428835	6	20	19942	19000	12.0	30	0.5275	0.4	1756
21	19400000	19450000	NA06985	0.127763	DenisovaPinky	2	19414113	19430935	4	18	16822	16000	9.0	23	0.544444	0.391304	4524
21	19410000	19460000	NA06985	0.127763	DenisovaPinky	2	19414113	19430935	4	18	16822	16000	9.0	23	0.544444	0.391304	4524
21	19450000	19500000	NA06985	0.115942	DenisovaPinky	2	19481155	19491664	11	33	10509	10000	15.0	44	0.5	0.340909	207
21	19460000	19510000	NA06985	0.115942	DenisovaPinky	2	19481155	19491664	11	33	10509	10000	15.0	44	0.5	0.340909	207
21	19470000	19520000	NA06985	0.115942	DenisovaPinky	2	19481155	19491664	11	33	10509	10000	15.0	44	0.5	0.340909	207
21	19480000	19530000	NA06985	0.115942	DenisovaPinky	2	19481155	19491664	11	33	10509	10000	15.0	44	0.5	0.340909	207
21	19510000	19560000	NA06985	0.819298	DenisovaPinky	1	19538427	19556963	3	17	18536	18000	3.0	38	0.747059	0.078947	570
21	19510000	19560000	NA06985	0.809961	DenisovaPinky	2	19538427	19556963	3	16	18536	18000	3.0	37	0.778125	0.081081	763
21	19520000	19570000	NA06985	0.819298	DenisovaPinky	1	19538427	19556963	3	17	18536	18000	3.0	38	0.747059	0.078947	570
21	19530000	19580000	NA06985	0.819298	DenisovaPinky	1	19538427	19556963	3	17	18536	18000	3.0	38	0.747059	0.078947	570
21	19540000	19590000	NA06985	0.433032	DenisovaPinky	2	19551284	19569944	6	15	18660	18000	6.0	43	0.383333	0.139535	1217
21	19550000	19600000	NA06985	0.433032	DenisovaPinky	2	19551284	19569944	6	15	18660	18000	6.0	43	0.383333	0.139535	1217
21	19800000	19850000	NA06985	0.408537	DenisovaPinky	2	19800948	19819884	11	35	18936	18000	12.0	51	0.485714	0.235294	164
21	19880000	19930000	NA06985	0.07971	DenisovaPinky	2	19906306	19927622	3	11	21316	21000	5.0	46	0.404545	0.108696	138
21	19890000	19940000	NA06985	0.07971	DenisovaPinky	2	19906306	19927622	3	11	21316	21000	5.0	46	0.404545	0.108696	138
21	19910000	19960000	NA06985	0.57671	DenisovaPinky	2	19927182	19943033	3	29	15851	15000	9.0	35	0.574138	0.257143	1082
21	19920000	19970000	NA06985	0.57671	DenisovaPinky	2	19927182	19943033	3	29	15851	15000	9.0	35	0.574138	0.257143	1082
21	19970000	20020000	NA06985	0.439476	DenisovaPinky	1	20001412	20014900	2	21	13488	13000	10.0	30	0.680952	0.333333	3131
21	19980000	20030000	NA06985	0.521368	DenisovaPinky	2	20007242	20024746	2	23	17504	17000	6.0	34	0.73913	0.176471	351
21	19990000	20040000	NA06985	0.521368	DenisovaPinky	2	20007242	20024746	2	23	17504	17000	6.0	34	0.73913	0.176471	351
21	20000000	20050000	NA06985	0.521368	DenisovaPinky	2	20007242	20024746	2	23	17504	17000	6.0	34	0.73913	0.176471	351
21	20010000	20060000	NA06985	0.666118	DenisovaPinky	1	20014900	20029622	3	16	14722	14000	4.0	23	0.740625	0.173913	5466
21	20040000	20090000	NA06985	0.495261	DenisovaPinky	1	20070690	20080934	3	28	10244	10000	11.0	36	0.646429	0.305556	422
21	20100000	20150000	NA06985	0.375	DenisovaPinky	1	20104348	20117706	13	37	13358	13000	14.0	55	0.564865	0.254545	144
21	20310000	20360000	NA06985	0.533843	DenisovaPinky	2	20342733	20354082	3	20	11349	11000	9.0	35	0.585	0.257143	3664
21	20320000	20370000	NA06985	0.668317	DenisovaPinky	2	20342733	20361403	4	26	18670	18000	10.0	48	0.563462	0.208333	606
21	20330000	20380000	NA06985	0.198347	DenisovaPinky	1	20356977	20377600	9	20	20623	20000	6.0	26	0.38	0.230769	242
21	20400000	20450000	NA06985	0.539121	DenisovaPinky	1	20403118	20419996	3	24	16878	16000	5.0	39	0.358333	0.128205	933
21	20550000	20600000	NA06985	0.335596	DenisovaPinky	1	20558955	20571123	3	20	12168	12000	8.0	25	0.4425	0.32	1326
21	21140000	21190000	NA06985	1.0	DenisovaPinky	1	21142424	21168284	7	19	25860	25000	1.0	26	0.473684	0.038462	103
21	21340000	21390000	NA06985	0.709962	DenisovaPinky	1	21370593	21381122	3	12	10529	10000	2.0	18	0.5875	0.111111	33175
21	21350000	21400000	NA06985	0.709962	DenisovaPinky	1	21370593	21381122	3	12	10529	10000	2.0	18	0.5875	0.111111	33175
21	21360000	21410000	NA06985	0.709962	DenisovaPinky	1	21370593	21381122	3	12	10529	10000	2.0	18	0.5875	0.111111	33175
21	21370000	21420000	NA06985	0.709962	DenisovaPinky	1	21370593	21381122	3	12	10529	10000	2.0	18	0.5875	0.111111	33175
21	21400000	21450000	NA06985	0.301239	DenisovaPinky	2	21437766	21449995	2	14	12229	12000	8.0	19	0.757143	0.421053	4518
21	21410000	21460000	NA06985	0.301239	DenisovaPinky	2	21437766	21449995	2	14	12229	12000	8.0	19	0.757143	0.421053	4518
21	21600000	21650000	NA06985	0.851562	DenisovaPinky	2	21600860	21625850	6	14	24990	24000	5.0	34	0.642857	0.147059	128
21	21680000	21730000	NA06985	0.445432	DenisovaPinky	1	21682852	21698704	3	13	15852	15000	7.0	33	0.653846	0.212121	10693
21	21740000	21790000	NA06985	0.606145	DenisovaPinky	2	21772199	21789664	14	23	17465	17000	7.0	39	0.541304	0.179487	716
21	21900000	21950000	NA06985	0.358744	DenisovaPinky	1	21902794	21916864	6	23	14070	14000	13.5	43	0.469565	0.313953	223
21	21900000	21950000	NA06985	0.340308	DenisovaPinky	2	21902794	21917643	6	23	14849	14000	13.5	44	0.447826	0.306818	2533
21	22030000	22080000	NA06985	0.777778	DenisovaPinky	1	22039221	22056341	7	13	17120	17000	3.0	63	0.484615	0.047619	621
21	22040000	22090000	NA06985	0.874655	DenisovaPinky	1	22042662	22056341	6	11	13679	13000	2.0	51	0.486364	0.039216	20623
21	22340000	22390000	NA06985	0.414147	DenisovaPinky	2	22357758	22367883	4	13	10125	10000	5.0	20	0.546154	0.25	13826
21	22350000	22400000	NA06985	0.719409	DenisovaPinky	1	22351784	22363771	2	29	11987	11000	3.0	48	0.315517	0.0625	474
21	22350000	22400000	NA06985	0.414147	DenisovaPinky	2	22357758	22367883	4	13	10125	10000	5.0	20	0.546154	0.25	13826
21	22420000	22470000	NA06985	0.379216	DenisovaPinky	1	22457839	22469109	2	17	11270	11000	6.0	26	0.467647	0.230769	5129
21	22430000	22480000	NA06985	0.379216	DenisovaPinky	1	22457839	22469109	2	17	11270	11000	6.0	26	0.467647	0.230769	5129
21	22520000	22570000	NA06985	1.0	DenisovaPinky	1	22542911	22562704	2	19	19793	19000	0.0	48	0.634211	0.0	1254
21	22590000	22640000	NA06985	0.419255	DenisovaPinky	1	22603955	22621319	2	23	17364	17000	11.0	33	0.702174	0.333333	322
21	22670000	22720000	NA06985	0.397415	DenisovaPinky	2	22705794	22717918	5	15	12124	12000	7.5	24	0.68	0.3125	4874
21	22790000	22840000	NA06985	0.519369	DenisovaPinky	1	22800167	22815726	3	23	15559	15000	5.0	47	0.36087	0.106383	697
21	22820000	22870000	NA06985	0.274914	DenisovaPinky	1	22842175	22858579	4	25	16404	16000	12.0	36	0.46	0.333333	291
21	22830000	22880000	NA06985	0.274914	DenisovaPinky	1	22842175	22858579	4	25	16404	16000	12.0	36	0.46	0.333333	291
21	22990000	23040000	NA06985	0.596754	DenisovaPinky	1	23012895	23027205	2	20	14310	14000	6.0	27	0.5375	0.222222	1602
21	23070000	23120000	NA06985	0.417892	DenisovaPinky	1	23081495	23094829	3	17	13334	13000	7.0	29	0.608824	0.241379	4762
21	23170000	23220000	NA06985	0.096071	DenisovaPinky	2	23205830	23218756	3	21	12926	12000	13.0	25	0.342857	0.52	2800
21	23180000	23230000	NA06985	0.096071	DenisovaPinky	2	23205830	23218756	3	21	12926	12000	13.0	25	0.342857	0.52	2800
21	23190000	23240000	NA06985	0.096071	DenisovaPinky	2	23205830	23218756	3	21	12926	12000	13.0	25	0.342857	0.52	2800
21	23200000	23250000	NA06985	0.096071	DenisovaPinky	2	23205830	23218756	3	21	12926	12000	13.0	25	0.342857	0.52	2800
21	23220000	23270000	NA06985	0.498289	DenisovaPinky	2	23250438	23267119	3	16	16681	16000	4.0	30	0.3625	0.133333	2922
21	23250000	23300000	NA06985	0.776836	DenisovaPinky	1	23260324	23281038	6	14	20714	20000	3.0	40	0.467857	0.075	1062
21	23280000	23330000	NA06985	0.421398	DenisovaPinky	2	23281481	23295949	3	14	14468	14000	3.0	17	0.446429	0.176471	5795
21	23300000	23350000	NA06985	0.945687	DenisovaPinky	2	23330317	23348887	10	27	18570	18000	3.0	40	0.638889	0.075	313
21	23320000	23370000	NA06985	0.864078	DenisovaPinky	1	23337672	23354797	2	19	17125	17000	1.0	30	0.781579	0.033333	103
21	23330000	23380000	NA06985	0.864078	DenisovaPinky	1	23337672	23354797	2	19	17125	17000	1.0	30	0.781579	0.033333	103
21	24110000	24160000	NA06985	0.72539	DenisovaPinky	1	24142700	24155509	2	13	12809	12000	4.0	31	0.846154	0.129032	6471
21	24120000	24170000	NA06985	0.72539	DenisovaPinky	1	24142700	24155509	2	13	12809	12000	4.0	31	0.846154	0.129032	6471
21	24240000	24290000	NA06985	0.742322	DenisovaPinky	2	24264114	24279072	2	12	14958	14000	2.0	25	0.479167	0.08	18461
21	24310000	24360000	NA06985	0.129604	DenisovaPinky	1	24313993	24328139	2	16	14146	14000	8.0	23	0.278125	0.347826	733
21	24620000	24670000	NA06985	0.598636	DenisovaPinky	2	24658419	24669837	6	17	11418	11000	3.0	26	0.364706	0.115385	4253
21	24650000	24700000	NA06985	0.171182	DenisovaPinky	1	24650977	24664931	2	17	13954	13000	9.0	24	0.511765	0.375	12846
21	24710000	24760000	NA06985	0.827984	DenisovaPinky	2	24735709	24747626	5	15	11917	11000	2.0	33	0.443333	0.060606	20562
21	24720000	24770000	NA06985	0.827984	DenisovaPinky	2	24735709	24747626	5	15	11917	11000	2.0	33	0.443333	0.060606	20562
21	24810000	24860000	NA06985	0.104604	DenisovaPinky	1	24844388	24856522	6	19	12134	12000	13.0	25	0.605263	0.52	2715
21	24870000	24920000	NA06985	0.189369	DenisovaPinky	2	24872820	24890212	7	20	17392	17000	11.0	30	0.5525	0.366667	903
21	24900000	24950000	NA06985	0.040778	DenisovaPinky	2	24930505	24944484	3	23	13979	13000	16.0	29	0.51087	0.551724	4218
21	24910000	24960000	NA06985	0.040778	DenisovaPinky	2	24930505	24944484	3	23	13979	13000	16.0	29	0.51087	0.551724	4218
21	25020000	25070000	NA06985	0.658163	DenisovaPinky	1	25053918	25069439	20	33	15521	15000	8.0	42	0.618182	0.190476	196
21	25060000	25110000	NA06985	0.538	DenisovaPinky	1	25061565	25075849	13	26	14284	14000	7.0	29	0.601923	0.241379	500
21	25090000	25140000	NA06985	0.774648	DenisovaPinky	1	25118689	25134614	6	38	15925	15000	8.0	50	0.453947	0.16	142
21	25140000	25190000	NA06985	0.460177	DenisovaPinky	2	25140080	25155363	4	28	15283	15000	10.0	39	0.632143	0.25641	339
21	25440000	25490000	NA06985	0.559396	DenisovaPinky	2	25469700	25481823	3	11	12123	12000	6.0	41	0.590909	0.146341	10270
21	25600000	25650000	NA06985	0.595881	DenisovaPinky	1	25631849	25648843	4	18	16994	16000	9.0	60	0.827778	0.15	1408
21	25610000	25660000	NA06985	0.039604	DenisovaPinky	1	25631849	25652289	5	19	20440	20000	9.0	62	0.805263	0.145161	101
21	25790000	25840000	NA06985	0.64539	DenisovaPinky	1	25790708	25807198	19	28	16490	16000	7.0	39	0.326786	0.179487	141
21	25790000	25840000	NA06985	1.0	DenisovaPinky	2	25822075	25834728	2	20	12653	12000	0.0	61	0.785	0.0	2798
21	25830000	25880000	NA06985	0.921403	DenisovaPinky	2	25834728	25846648	2	10	11920	11000	1.0	36	0.695	0.027778	36859
21	25880000	25930000	NA06985	0.570978	DenisovaPinky	2	25913626	25929162	3	18	15536	15000	7.0	31	0.761111	0.225806	1585
21	25890000	25940000	NA06985	0.570978	DenisovaPinky	2	25913626	25929162	3	18	15536	15000	7.0	31	0.761111	0.225806	1585
21	25900000	25950000	NA06985	0.570978	DenisovaPinky	2	25913626	25929162	3	18	15536	15000	7.0	31	0.761111	0.225806	1585
21	26000000	26050000	NA06985	0.861538	DenisovaPinky	1	26007913	26025951	5	11	18038	18000	2.0	33	0.527273	0.060606	260
21	26000000	26050000	NA06985	0.571216	DenisovaPinky	2	26015184	26025716	6	15	10532	10000	3.0	28	0.34	0.107143	6726
21	26090000	26140000	NA06985	0.522434	DenisovaPinky	1	26127468	26139990	3	19	12522	12000	7.0	39	0.497368	0.179487	5193
21	26090000	26140000	NA06985	0.522434	DenisovaPinky	2	26127468	26139990	3	19	12522	12000	7.0	39	0.497368	0.179487	5193
21	26100000	26150000	NA06985	0.522434	DenisovaPinky	1	26127468	26139990	3	19	12522	12000	7.0	39	0.497368	0.179487	5193
21	26100000	26150000	NA06985	0.522434	DenisovaPinky	2	26127468	26139990	3	19	12522	12000	7.0	39	0.497368	0.179487	5193
21	26760000	26810000	NA06985	0.446084	DenisovaPinky	2	26793607	26807702	3	11	14095	14000	3.0	16	0.586364	0.1875	2847
21	26770000	26820000	NA06985	0.446084	DenisovaPinky	2	26793607	26807702	3	11	14095	14000	3.0	16	0.586364	0.1875	2847
21	26780000	26830000	NA06985	0.446084	DenisovaPinky	2	26793607	26807702	3	11	14095	14000	3.0	16	0.586364	0.1875	2847
21	26790000	26840000	NA06985	0.446084	DenisovaPinky	2	26793607	26807702	3	11	14095	14000	3.0	16	0.586364	0.1875	2847
21	26850000	26900000	NA06985	0.47541	DenisovaPinky	1	26869105	26891599	4	11	22494	22000	4.0	20	0.559091	0.2	183
21	26860000	26910000	NA06985	0.47541	DenisovaPinky	1	26869105	26891599	4	11	22494	22000	4.0	20	0.559091	0.2	183
21	27210000	27260000	NA06985	0.907872	DenisovaPinky	2	27234387	27252234	5	20	17847	17000	1.0	27	0.365	0.037037	1715
21	27220000	27270000	NA06985	0.907872	DenisovaPinky	2	27234387	27252234	5	20	17847	17000	1.0	27	0.365	0.037037	1715
21	27260000	27310000	NA06985	0.269231	DenisovaPinky	2	27277907	27296551	2	12	18644	18000	4.0	16	0.770833	0.25	884
21	27300000	27350000	NA06985	0.597523	DenisovaPinky	1	27322864	27343586	6	27	20722	20000	11.0	53	0.618519	0.207547	323
21	27310000	27360000	NA06985	0.597523	DenisovaPinky	1	27322864	27343586	6	27	20722	20000	11.0	53	0.618519	0.207547	323
21	27330000	27380000	NA06985	1.0	DenisovaPinky	2	27330859	27349175	6	11	18316	18000	0.0	38	0.295455	0.0	294
21	27510000	27560000	NA06985	0.434135	DenisovaPinky	1	27517203	27529846	3	30	12643	12000	13.0	36	0.63	0.361111	873
21	27540000	27590000	NA06985	0.762911	DenisovaPinky	1	27569389	27588835	6	10	19446	19000	1.0	25	0.315	0.04	426
21	27640000	27690000	NA06985	0.420534	DenisovaPinky	1	27654419	27670287	9	30	15868	15000	13.0	36	0.553333	0.361111	711
21	27650000	27700000	NA06985	0.420534	DenisovaPinky	1	27654419	27670287	9	30	15868	15000	13.0	36	0.553333	0.361111	711
21	27800000	27850000	NA06985	0.248874	DenisovaPinky	2	27829449	27847331	2	13	17882	17000	7.0	31	0.511538	0.225806	5995
21	27830000	27880000	NA06985	0.363014	DenisovaPinky	2	27847331	27867098	3	33	19767	19000	21.0	45	0.727273	0.466667	146
21	27840000	27890000	NA06985	0.396396	DenisovaPinky	1	27854434	27868007	3	35	13573	13000	24.0	45	0.748571	0.533333	111
21	27930000	27980000	NA06985	0.840733	DenisovaPinky	1	27964593	27979181	6	10	14588	14000	2.0	38	0.515	0.052632	12118
21	28070000	28120000	NA06985	0.243965	DenisovaPinky	2	28071597	28082222	3	15	10625	10000	7.0	22	0.483333	0.318182	16072
21	28110000	28160000	NA06985	0.345656	DenisovaPinky	1	28120060	28138881	3	27	18821	18000	12.0	45	0.464815	0.266667	541
21	28240000	28290000	NA06985	0.840741	DenisovaPinky	2	28276542	28287478	14	34	10936	10000	2.0	37	0.482353	0.054054	270
21	28320000	28370000	NA06985	0.353022	DenisovaPinky	2	28320289	28332351	10	21	12062	12000	7.0	28	0.414286	0.25	728
21	28470000	28520000	NA06985	0.77381	DenisovaPinky	2	28490263	28512079	2	27	21816	21000	7.0	46	0.472222	0.152174	168
21	28480000	28530000	NA06985	0.77381	DenisovaPinky	2	28490263	28512079	2	27	21816	21000	7.0	46	0.472222	0.152174	168
21	28650000	28700000	NA06985	0.847619	DenisovaPinky	1	28681196	28697929	2	28	16733	16000	2.0	34	0.792857	0.058824	420
21	28840000	28890000	NA06985	0.0	DenisovaPinky	1	28846066	28866669	7	21	20603	20000	15.0	27	0.435714	0.555556	284
21	28850000	28900000	NA06985	0.017991	DenisovaPinky	1	28851580	28866669	5	12	15089	15000	8.0	17	0.4	0.470588	1334
21	28950000	29000000	NA06985	0.247423	DenisovaPinky	1	28972375	28990202	2	33	17827	17000	19.0	40	0.721212	0.475	291
21	28970000	29020000	NA06985	0.320781	DenisovaPinky	2	28973009	28987533	4	27	14524	14000	17.0	30	0.77037	0.566667	717
21	29230000	29280000	NA06985	0.770132	DenisovaPinky	2	29234844	29251508	4	20	16664	16000	2.0	21	0.5725	0.095238	2645
21	29270000	29320000	NA06985	0.971744	DenisovaPinky	1	29275627	29292361	5	28	16734	16000	1.0	36	0.551786	0.027778	814
21	29280000	29330000	NA06985	1.0	DenisovaPinky	1	29280544	29292361	3	18	11817	11000	0.0	25	0.558333	0.0	11164
21	29440000	29490000	NA06985	0.628623	DenisovaPinky	2	29447830	29458092	2	20	10262	10000	1.0	26	0.2325	0.038462	552
21	29590000	29640000	NA06985	0.466667	DenisovaPinky	1	29591670	29613132	3	21	21462	21000	10.0	51	0.597619	0.196078	180
21	29640000	29690000	NA06985	0.247466	DenisovaPinky	2	29677593	29689980	4	13	12387	12000	5.5	18	0.557692	0.305556	13319
21	29650000	29700000	NA06985	0.247466	DenisovaPinky	2	29677593	29689980	4	13	12387	12000	5.5	18	0.557692	0.305556	13319
21	29660000	29710000	NA06985	0.247466	DenisovaPinky	2	29677593	29689980	4	13	12387	12000	5.5	18	0.557692	0.305556	13319
21	29670000	29720000	NA06985	0.247466	DenisovaPinky	2	29677593	29689980	4	13	12387	12000	5.5	18	0.557692	0.305556	13319
21	29930000	29980000	NA06985	0.642487	DenisovaPinky	1	29968353	29979109	2	16	10756	10000	4.0	58	0.3125	0.068966	5597
21	29940000	29990000	NA06985	0.568364	DenisovaPinky	1	29968353	29980144	3	18	11791	11000	5.0	62	0.311111	0.080645	3869
21	29950000	30000000	NA06985	0.568364	DenisovaPinky	1	29968353	29980144	3	18	11791	11000	5.0	62	0.311111	0.080645	3869
21	29960000	30010000	NA06985	0.568364	DenisovaPinky	1	29968353	29980144	3	18	11791	11000	5.0	62	0.311111	0.080645	3869
21	30260000	30310000	NA06985	0.740774	DenisovaPinky	1	30268558	30280016	7	14	11458	11000	4.0	37	0.757143	0.108108	8780
21	30260000	30310000	NA06985	0.786919	DenisovaPinky	2	30268558	30280016	7	13	11458	11000	4.0	36	0.807692	0.111111	6406
21	30290000	30340000	NA06985	0.305987	DenisovaPinky	2	30312564	30327252	7	19	14688	14000	7.0	27	0.452632	0.259259	4827
21	30490000	30540000	NA06985	0.352941	DenisovaPinky	1	30496141	30511302	5	20	15161	15000	5.0	30	0.4775	0.166667	765
21	30490000	30540000	NA06985	0.352941	DenisovaPinky	2	30496141	30511302	5	20	15161	15000	5.0	30	0.4775	0.166667	765
21	30960000	31010000	NA06985	0.292249	DenisovaPinky	1	30990268	31009913	3	15	19645	19000	7.0	34	0.4	0.205882	787
21	31070000	31120000	NA06985	0.48273	DenisovaPinky	1	31087574	31105139	3	10	17565	17000	3.0	19	0.695	0.157895	1187
21	31080000	31130000	NA06985	0.48273	DenisovaPinky	1	31087574	31105139	3	10	17565	17000	3.0	19	0.695	0.157895	1187
21	31270000	31320000	NA06985	0.593204	DenisovaPinky	2	31295976	31312528	3	13	16552	16000	3.0	32	0.4	0.09375	3208
21	31280000	31330000	NA06985	0.593204	DenisovaPinky	2	31295976	31312528	3	13	16552	16000	3.0	32	0.4	0.09375	3208
21	31290000	31340000	NA06985	0.593204	DenisovaPinky	2	31295976	31312528	3	13	16552	16000	3.0	32	0.4	0.09375	3208
21	31350000	31400000	NA06985	0.790962	DenisovaPinky	1	31370611	31384543	5	10	13932	13000	1.0	16	0.71	0.0625	16442
21	31350000	31400000	NA06985	0.789703	DenisovaPinky	2	31370611	31384543	5	10	13932	13000	1.0	16	0.68	0.0625	21541
21	31360000	31410000	NA06985	0.257364	DenisovaPinky	1	31361240	31375263	2	14	14023	14000	7.0	23	0.646429	0.304348	1935
21	32010000	32060000	NA06985	0.526391	DenisovaPinky	1	32037484	32054821	2	20	17337	17000	7.0	38	0.535	0.184211	701
21	32020000	32070000	NA06985	0.526391	DenisovaPinky	1	32037484	32054821	2	20	17337	17000	7.0	38	0.535	0.184211	701
21	32030000	32080000	NA06985	0.526391	DenisovaPinky	1	32037484	32054821	2	20	17337	17000	7.0	38	0.535	0.184211	701
21	32150000	32200000	NA06985	0.062706	DenisovaPinky	1	32184049	32196735	6	28	12686	12000	18.0	31	0.342857	0.580645	606
21	32160000	32210000	NA06985	0.062706	DenisovaPinky	1	32184049	32196735	6	28	12686	12000	18.0	31	0.342857	0.580645	606
21	32280000	32330000	NA06985	0.750988	DenisovaPinky	2	32317596	32329033	3	25	11437	11000	1.0	54	0.21	0.018519	253
21	32290000	32340000	NA06985	0.750988	DenisovaPinky	2	32317596	32329033	3	25	11437	11000	1.0	54	0.21	0.018519	253
21	32300000	32350000	NA06985	0.750988	DenisovaPinky	2	32317596	32329033	3	25	11437	11000	1.0	54	0.21	0.018519	253
21	32310000	32360000	NA06985	0.750988	DenisovaPinky	2	32317596	32329033	3	25	11437	11000	1.0	54	0.21	0.018519	253
21	32350000	32400000	NA06985	0.922368	DenisovaPinky	1	32353944	32372727	6	10	18783	18000	1.0	31	0.79	0.032258	760
21	32680000	32730000	NA06985	0.146603	DenisovaPinky	2	32712872	32727976	3	12	15104	15000	5.0	23	0.283333	0.217391	839
21	32760000	32810000	NA06985	0.412292	DenisovaPinky	2	32760184	32780139	5	10	19955	19000	3.0	30	0.3	0.1	1562
21	33290000	33340000	NA06985	0.008927	DenisovaPinky	2	33325825	33337449	6	15	11624	11000	10.0	17	0.523333	0.588235	16242
21	33310000	33360000	NA06985	0.257282	DenisovaPinky	1	33312419	33327851	5	20	15432	15000	6.0	30	0.35	0.2	824
21	33330000	33380000	NA06985	0.461905	DenisovaPinky	1	33362887	33376350	6	32	13463	13000	14.0	44	0.501562	0.318182	210
21	33470000	33520000	NA06985	0.545282	DenisovaPinky	2	33507803	33519164	2	11	11361	11000	4.0	18	0.836364	0.222222	4748
21	33480000	33530000	NA06985	0.704348	DenisovaPinky	2	33507803	33528562	10	26	20759	20000	10.0	37	0.715385	0.27027	230
21	33490000	33540000	NA06985	0.704348	DenisovaPinky	2	33507803	33528562	10	26	20759	20000	10.0	37	0.715385	0.27027	230
21	33500000	33550000	NA06985	0.704348	DenisovaPinky	2	33507803	33528562	10	26	20759	20000	10.0	37	0.715385	0.27027	230
21	33580000	33630000	NA06985	0.669378	DenisovaPinky	1	33613234	33624212	3	11	10978	10000	1.0	24	0.190909	0.041667	9588
21	34520000	34570000	NA06985	0.51378	DenisovaPinky	1	34536290	34554844	5	10	18554	18000	3.0	27	0.385	0.111111	1016
21	34690000	34740000	NA06985	0.669231	DenisovaPinky	1	34694426	34707238	3	33	12812	12000	5.0	38	0.542424	0.131579	390
21	34720000	34770000	NA06985	0.314066	DenisovaPinky	2	34748357	34768030	7	20	19673	19000	6.0	24	0.365	0.25	519
21	34730000	34780000	NA06985	0.314066	DenisovaPinky	2	34748357	34768030	7	20	19673	19000	6.0	24	0.365	0.25	519
21	34740000	34790000	NA06985	0.314066	DenisovaPinky	2	34748357	34768030	7	20	19673	19000	6.0	24	0.365	0.25	519
21	34760000	34810000	NA06985	0.019064	DenisovaPinky	1	34784342	34802561	2	13	18219	18000	6.0	15	0.457692	0.4	577
21	34790000	34840000	NA06985	0.174798	DenisovaPinky	1	34802561	34812901	2	18	10340	10000	8.0	20	0.472222	0.4	5944
21	34830000	34880000	NA06985	0.263414	DenisovaPinky	2	34845307	34860205	2	10	14898	14000	3.0	14	0.475	0.214286	18674
21	34840000	34890000	NA06985	0.263414	DenisovaPinky	2	34845307	34860205	2	10	14898	14000	3.0	14	0.475	0.214286	18674
21	34860000	34910000	NA06985	0.192661	DenisovaPinky	1	34882441	34901770	2	13	19329	19000	5.0	25	0.511538	0.2	436
21	34870000	34920000	NA06985	0.192661	DenisovaPinky	1	34882441	34901770	2	13	19329	19000	5.0	25	0.511538	0.2	436
21	35310000	35360000	NA06985	0.433498	DenisovaPinky	1	35341579	35357034	3	29	15455	15000	14.0	41	0.624138	0.341463	406
21	35320000	35370000	NA06985	0.433498	DenisovaPinky	1	35341579	35357034	3	29	15455	15000	14.0	41	0.624138	0.341463	406
21	35330000	35380000	NA06985	0.433498	DenisovaPinky	1	35341579	35357034	3	29	15455	15000	14.0	41	0.624138	0.341463	406
21	35390000	35440000	NA06985	0.45975	DenisovaPinky	1	35407573	35419944	2	10	12371	12000	5.0	26	0.63	0.192308	16770
21	35400000	35450000	NA06985	0.45975	DenisovaPinky	1	35407573	35419944	2	10	12371	12000	5.0	26	0.63	0.192308	16770
21	35860000	35910000	NA06985	0.31173	DenisovaPinky	2	35888835	35904173	4	11	15338	15000	3.0	21	0.259091	0.142857	1543
21	35970000	36020000	NA06985	0.230769	DenisovaPinky	2	35970712	35989970	2	21	19258	19000	7.0	28	0.55	0.25	104
21	36150000	36200000	NA06985	0.205128	DenisovaPinky	2	36172645	36192858	3	14	20213	20000	7.0	36	0.610714	0.194444	117
21	36200000	36250000	NA06985	0.679024	DenisovaPinky	2	36202440	36215354	5	11	12914	12000	2.0	20	0.527273	0.1	40084
21	36240000	36290000	NA06985	0.739708	DenisovaPinky	2	36268322	36289048	5	15	20726	20000	2.0	25	0.43	0.08	753
21	36430000	36480000	NA06985	0.333333	DenisovaPinky	1	36463342	36479951	4	26	16609	16000	11.0	52	0.332692	0.211538	300
21	36440000	36490000	NA06985	0.333333	DenisovaPinky	1	36463342	36479951	4	26	16609	16000	11.0	52	0.332692	0.211538	300
21	36760000	36810000	NA06985	0.830962	DenisovaPinky	1	36796053	36809935	4	12	13882	13000	3.0	58	0.495833	0.051724	26710
21	36760000	36810000	NA06985	0.830962	DenisovaPinky	2	36796053	36809935	4	12	13882	13000	3.0	58	0.495833	0.051724	26710
