chrom	start	end	sample	p-value	src_sample	hap_index	S*_start	S*_end	S*_SNP_num	hap_dSNV_num	hap_len	hap_mapped_len	hap_match_num	hap_tot_num	hap_dSNP_per_site_num	hap_S*_match(%)	hap_num_match_ref
21	38080000	38130000	NA06985	0.778386	Nean	2	38100733	38112330	2	11	11597	11000	1.0	22	0.290909	0.045455	14972
21	38090000	38140000	NA06985	0.435028	Nean	1	38109211	38127424	2	13	18213	18000	4.0	22	0.492308	0.181818	885
21	38090000	38140000	NA06985	0.778386	Nean	2	38100733	38112330	2	11	11597	11000	1.0	22	0.290909	0.045455	14972
21	38100000	38150000	NA06985	0.435028	Nean	1	38109211	38127424	2	13	18213	18000	4.0	22	0.492308	0.181818	885
21	38100000	38150000	NA06985	0.778386	Nean	2	38100733	38112330	2	11	11597	11000	1.0	22	0.290909	0.045455	14972
21	38290000	38340000	NA06985	0.669725	Nean	1	38294702	38315862	3	15	21160	21000	3.0	30	0.503333	0.1	109
21	38390000	38440000	NA06985	0.365979	Nean	2	38398391	38418843	4	16	20452	20000	6.0	53	0.278125	0.113208	194
21	38560000	38610000	NA06985	0.312925	Nean	1	38585560	38609051	3	13	23491	23000	5.0	22	0.476923	0.227273	147
21	38590000	38640000	NA06985	0.272759	Nean	1	38594217	38614080	6	17	19863	19000	6.0	25	0.5	0.24	2900
21	38680000	38730000	NA06985	0.436831	Nean	1	38700815	38714808	4	17	13993	13000	5.0	25	0.423529	0.2	11208
21	38710000	38760000	NA06985	0.731384	Nean	1	38714808	38730535	2	18	15727	15000	2.0	26	0.341667	0.076923	2565
21	38770000	38820000	NA06985	0.818182	Nean	2	38790803	38815731	6	11	24928	24000	1.0	44	0.354545	0.022727	154
21	38780000	38830000	NA06985	0.818182	Nean	2	38790803	38815731	6	11	24928	24000	1.0	44	0.354545	0.022727	154
21	39000000	39050000	NA06985	0.799661	Nean	2	39024771	39046744	9	15	21973	21000	3.0	77	0.58	0.038961	1772
21	39090000	39140000	NA06985	0.624214	Nean	1	39120362	39135487	4	11	15125	15000	2.0	16	0.486364	0.125	3023
21	39100000	39150000	NA06985	0.624214	Nean	1	39120362	39135487	4	11	15125	15000	2.0	16	0.486364	0.125	3023
21	39130000	39180000	NA06985	0.34767	Nean	1	39135487	39159281	2	23	23794	23000	7.5	42	0.543478	0.178571	279
21	39160000	39210000	NA06985	0.416667	Nean	1	39182957	39202275	2	19	19318	19000	7.0	32	0.639474	0.21875	444
21	39170000	39220000	NA06985	0.416667	Nean	1	39182957	39202275	2	19	19318	19000	7.0	32	0.639474	0.21875	444
21	39180000	39230000	NA06985	0.684809	Nean	2	39182477	39202393	3	22	19916	19000	7.0	35	0.595455	0.2	1672
21	39190000	39240000	NA06985	0.897059	Nean	1	39202275	39223881	3	25	21606	21000	6.0	46	0.482	0.130435	204
21	39230000	39280000	NA06985	0.339713	Nean	1	39241640	39253836	5	23	12196	12000	11.0	25	0.68913	0.44	1672
21	39240000	39290000	NA06985	0.339713	Nean	1	39241640	39253836	5	23	12196	12000	11.0	25	0.68913	0.44	1672
21	39260000	39310000	NA06985	0.064341	Nean	1	39291477	39306265	7	10	14788	14000	4.0	14	0.3	0.285714	10149
21	39380000	39430000	NA06985	0.159292	Nean	1	39381740	39404279	7	13	22539	22000	4.0	26	0.430769	0.153846	339
21	39780000	39830000	NA06985	0.58274	Nean	2	39805178	39821173	11	26	15995	15000	7.0	35	0.551923	0.2	2387
21	39790000	39840000	NA06985	0.550995	Nean	2	39815576	39832471	3	25	16895	16000	7.0	37	0.664	0.189189	2412
21	39890000	39940000	NA06985	0.092437	Nean	2	39893041	39909732	8	37	16691	16000	21.5	52	0.471622	0.413462	119
21	39910000	39960000	NA06985	0.147788	Nean	2	39947711	39959314	8	17	11603	11000	8.0	21	0.376471	0.380952	6780
21	39920000	39970000	NA06985	0.147788	Nean	2	39947711	39959314	8	17	11603	11000	8.0	21	0.376471	0.380952	6780
21	40340000	40390000	NA06985	0.761005	Nean	1	40368841	40380249	6	10	11408	11000	2.0	26	0.57	0.076923	32850
21	40350000	40400000	NA06985	0.761005	Nean	1	40368841	40380249	6	10	11408	11000	2.0	26	0.57	0.076923	32850
21	40430000	40480000	NA06985	0.240416	Nean	1	40435490	40450023	8	15	14533	14000	7.0	30	0.323333	0.233333	4226
21	40430000	40480000	NA06985	0.240416	Nean	2	40435490	40450023	8	15	14533	14000	7.0	30	0.323333	0.233333	4226
21	40450000	40500000	NA06985	0.302362	Nean	1	40484010	40497469	2	14	13459	13000	6.0	24	0.396429	0.25	7749
21	40460000	40510000	NA06985	0.302362	Nean	1	40484010	40497469	2	14	13459	13000	6.0	24	0.396429	0.25	7749
21	40470000	40520000	NA06985	0.302362	Nean	1	40484010	40497469	2	14	13459	13000	6.0	24	0.396429	0.25	7749
21	40510000	40560000	NA06985	0.848115	Nean	1	40529949	40543093	2	19	13144	13000	3.0	31	0.484211	0.096774	1883
21	40520000	40570000	NA06985	0.848115	Nean	1	40529949	40543093	2	19	13144	13000	3.0	31	0.484211	0.096774	1883
21	40520000	40570000	NA06985	0.252443	Nean	2	40553535	40566372	2	10	12837	12000	5.0	16	0.65	0.3125	29674
21	40780000	40830000	NA06985	0.255814	Nean	1	40812549	40828498	18	34	15949	15000	12.0	44	0.391176	0.272727	215
21	40790000	40840000	NA06985	0.301926	Nean	2	40828665	40839630	8	22	10965	10000	10.0	27	0.490909	0.37037	5763
21	41240000	41290000	NA06985	0.542498	Nean	2	41269863	41282995	4	10	13132	13000	4.0	29	0.575	0.137931	9377
21	41250000	41300000	NA06985	0.542498	Nean	2	41269863	41282995	4	10	13132	13000	4.0	29	0.575	0.137931	9377
21	41330000	41380000	NA06985	0.416684	Nean	2	41336939	41349182	5	17	12243	12000	9.0	36	0.508824	0.25	4759
21	41360000	41410000	NA06985	0.74851	Nean	2	41390179	41408711	7	23	18532	18000	3.0	27	0.463043	0.111111	839
21	41500000	41550000	NA06985	1.0	Nean	1	41507695	41518401	7	35	10706	10000	4.0	39	0.581429	0.102564	215
21	41570000	41620000	NA06985	0.740427	Nean	1	41607736	41618222	3	18	10486	10000	3.0	24	0.580556	0.125	8017
21	41580000	41630000	NA06985	0.740427	Nean	1	41607736	41618222	3	18	10486	10000	3.0	24	0.580556	0.125	8017
21	42060000	42110000	NA06985	0.196796	Nean	2	42076681	42091540	2	24	14859	14000	10.0	42	0.229167	0.238095	437
21	42180000	42230000	NA06985	0.166667	Nean	1	42193929	42206105	2	22	12176	12000	17.0	32	0.772727	0.53125	1746
21	42190000	42240000	NA06985	0.166667	Nean	1	42193929	42206105	2	22	12176	12000	17.0	32	0.772727	0.53125	1746
21	42220000	42270000	NA06985	0.912603	Nean	1	42255459	42269076	4	19	13617	13000	1.0	29	0.518421	0.034483	6522
21	42230000	42280000	NA06985	0.848606	Nean	1	42255459	42271576	5	25	16117	16000	3.0	39	0.538	0.076923	251
21	42340000	42390000	NA06985	0.857808	Nean	1	42345535	42356792	2	20	11257	11000	2.0	22	0.7	0.090909	4079
21	42360000	42410000	NA06985	0.169775	Nean	1	42393095	42404438	6	18	11343	11000	7.5	21	0.394444	0.357143	3646
21	42370000	42420000	NA06985	0.169775	Nean	1	42393095	42404438	6	18	11343	11000	7.5	21	0.394444	0.357143	3646
21	42390000	42440000	NA06985	0.926387	Nean	2	42424181	42437464	3	24	13283	13000	1.0	31	0.4625	0.032258	883
21	42470000	42520000	NA06985	0.83325	Nean	1	42475161	42488115	9	23	12954	12000	3.0	34	0.578261	0.088235	5991
21	42470000	42520000	NA06985	0.83325	Nean	2	42475161	42488115	9	23	12954	12000	3.0	34	0.578261	0.088235	5991
21	42700000	42750000	NA06985	0.418635	Nean	2	42729837	42746568	10	20	16731	16000	9.0	37	0.525	0.243243	3810
21	42750000	42800000	NA06985	0.685269	Nean	2	42757620	42771434	5	12	13814	13000	4.0	30	0.695833	0.133333	19299
21	42800000	42850000	NA06985	0.285714	Nean	1	42805509	42816296	2	27	10787	10000	16.0	45	0.464815	0.355556	973
21	42840000	42890000	NA06985	0.169399	Nean	1	42873558	42886232	2	36	12674	12000	21.0	39	0.518056	0.538462	183
21	42930000	42980000	NA06985	0.15875	Nean	1	42936912	42950842	8	30	13930	13000	16.0	36	0.431667	0.444444	800
21	42990000	43040000	NA06985	0.20842	Nean	2	43026920	43036969	8	14	10049	10000	7.0	23	0.389286	0.304348	7197
21	43000000	43050000	NA06985	0.347421	Nean	2	43026920	43040821	10	24	13901	13000	11.0	37	0.452083	0.297297	3005
21	43010000	43060000	NA06985	0.347421	Nean	2	43026920	43040821	10	24	13901	13000	11.0	37	0.452083	0.297297	3005
21	43020000	43070000	NA06985	0.347421	Nean	2	43026920	43040821	10	24	13901	13000	11.0	37	0.452083	0.297297	3005
21	43030000	43080000	NA06985	0.647327	Nean	1	43039395	43052633	4	14	13238	13000	5.5	40	0.628571	0.1375	7239
21	43030000	43080000	NA06985	0.343474	Nean	2	43030133	43040821	8	20	10688	10000	10.0	32	0.48	0.3125	6443
21	43040000	43090000	NA06985	0.545095	Nean	1	43040254	43052633	3	12	12379	12000	5.5	31	0.6375	0.177419	16443
21	43110000	43160000	NA06985	0.698968	Nean	1	43147374	43159050	4	10	11676	11000	3.0	32	0.495	0.09375	45746
21	43150000	43200000	NA06985	0.465693	Nean	2	43169045	43190780	5	16	21735	21000	8.0	43	0.575	0.186047	685
21	43160000	43210000	NA06985	0.465693	Nean	2	43169045	43190780	5	16	21735	21000	8.0	43	0.575	0.186047	685
21	43290000	43340000	NA06985	0.486239	Nean	2	43305463	43319784	11	30	14321	14000	11.0	52	0.356667	0.211538	109
21	43360000	43410000	NA06985	0.630769	Nean	1	43372219	43391858	8	32	19639	19000	9.0	46	0.603125	0.195652	195
21	43390000	43440000	NA06985	0.483501	Nean	2	43397780	43416670	2	18	18890	18000	5.5	30	0.452778	0.183333	3576
21	43500000	43550000	NA06985	0.776812	Nean	2	43531392	43547612	3	24	16220	16000	8.0	45	0.508333	0.177778	690
21	43510000	43560000	NA06985	0.776812	Nean	2	43531392	43547612	3	24	16220	16000	8.0	45	0.508333	0.177778	690
21	43520000	43570000	NA06985	0.776812	Nean	2	43531392	43547612	3	24	16220	16000	8.0	45	0.508333	0.177778	690
21	43530000	43580000	NA06985	0.776812	Nean	2	43531392	43547612	3	24	16220	16000	8.0	45	0.508333	0.177778	690
21	43580000	43630000	NA06985	0.880952	Nean	2	43603658	43624940	2	13	21282	21000	6.0	48	0.696154	0.125	168
21	43590000	43640000	NA06985	0.880952	Nean	2	43603658	43624940	2	13	21282	21000	6.0	48	0.696154	0.125	168
21	43600000	43650000	NA06985	0.31856	Nean	1	43607858	43619269	6	23	11411	11000	12.0	37	0.393478	0.324324	1083
21	43600000	43650000	NA06985	0.880952	Nean	2	43603658	43624940	2	13	21282	21000	6.0	48	0.696154	0.125	168
21	43880000	43930000	NA06985	0.628945	Nean	2	43880001	43895384	3	19	15383	15000	6.0	30	0.689474	0.2	2218
21	44310000	44360000	NA06985	0.381657	Nean	2	44325381	44343375	3	35	17994	17000	12.0	40	0.584286	0.3	338
21	44340000	44390000	NA06985	0.496552	Nean	1	44345369	44362015	6	37	16646	16000	9.0	44	0.594595	0.204545	145
21	44350000	44400000	NA06985	0.659762	Nean	1	44350854	44362015	4	20	11161	11000	5.0	26	0.58	0.192308	3524
21	44470000	44520000	NA06985	0.526703	Nean	1	44480115	44496941	3	15	16826	16000	3.0	25	0.356667	0.12	5430
21	44500000	44550000	NA06985	0.642708	Nean	1	44524070	44544710	2	12	20640	20000	2.0	22	0.383333	0.090909	960
21	44570000	44620000	NA06985	0.378925	Nean	1	44577453	44591488	5	17	14035	14000	7.0	33	0.444118	0.212121	1879
21	44610000	44660000	NA06985	0.370352	Nean	2	44620264	44632129	3	11	11865	11000	4.0	20	0.440909	0.2	45184
21	44620000	44670000	NA06985	0.370352	Nean	2	44620264	44632129	3	11	11865	11000	4.0	20	0.440909	0.2	45184
21	44780000	44830000	NA06985	0.554542	Nean	2	44807375	44824192	4	17	16817	16000	4.0	34	0.305882	0.117647	2521
21	44790000	44840000	NA06985	0.554542	Nean	2	44807375	44824192	4	17	16817	16000	4.0	34	0.305882	0.117647	2521
21	44800000	44850000	NA06985	0.711894	Nean	1	44811961	44825683	5	11	13722	13000	2.0	24	0.454545	0.083333	24314
21	44800000	44850000	NA06985	0.554542	Nean	2	44807375	44824192	4	17	16817	16000	4.0	34	0.305882	0.117647	2521
21	44810000	44860000	NA06985	0.711894	Nean	1	44811961	44825683	5	11	13722	13000	2.0	24	0.454545	0.083333	24314
21	44830000	44880000	NA06985	0.577085	Nean	2	44863777	44877988	6	11	14211	14000	3.0	22	0.654545	0.136364	5001
21	45000000	45050000	NA06985	0.423851	Nean	2	45033971	45045848	3	13	11877	11000	4.0	14	0.657692	0.285714	33927
21	45010000	45060000	NA06985	0.304133	Nean	2	45033971	45051757	4	17	17786	17000	6.5	22	0.647059	0.295455	4646
21	45020000	45070000	NA06985	0.304133	Nean	2	45033971	45051757	4	17	17786	17000	6.5	22	0.647059	0.295455	4646
21	45080000	45130000	NA06985	0.413763	Nean	2	45091962	45109745	2	13	17783	17000	6.5	28	0.726923	0.232143	3386
21	45490000	45540000	NA06985	0.665371	Nean	1	45528919	45539426	11	21	10507	10000	3.0	22	0.842857	0.136364	2316
21	45490000	45540000	NA06985	0.707706	Nean	2	45528919	45539426	11	22	10507	10000	3.0	23	0.806818	0.130435	3257
21	45640000	45690000	NA06985	0.643836	Nean	2	45650913	45669344	6	19	18431	18000	5.0	33	0.586842	0.151515	1095
21	45650000	45700000	NA06985	0.643836	Nean	2	45650913	45669344	6	19	18431	18000	5.0	33	0.586842	0.151515	1095
21	45710000	45760000	NA06985	0.904459	Nean	2	45724827	45746293	4	19	21466	21000	5.0	57	0.631579	0.087719	314
21	45720000	45770000	NA06985	0.904459	Nean	2	45724827	45746293	4	19	21466	21000	5.0	57	0.631579	0.087719	314
21	45730000	45780000	NA06985	0.730168	Nean	2	45733911	45746293	3	14	12382	12000	4.0	31	0.625	0.129032	13186
21	45800000	45850000	NA06985	0.71871	Nean	2	45837224	45849135	4	13	11911	11000	3.0	23	0.769231	0.130435	20861
21	45810000	45860000	NA06985	0.71871	Nean	2	45837224	45849135	4	13	11911	11000	3.0	23	0.769231	0.130435	20861
21	45870000	45920000	NA06985	0.708333	Nean	2	45878009	45899737	7	31	21728	21000	12.0	41	0.737097	0.292683	144
21	45900000	45950000	NA06985	0.814159	Nean	1	45921458	45944030	3	11	22572	22000	3.0	43	0.395455	0.069767	226
21	46160000	46210000	NA06985	0.37755	Nean	2	46191447	46203288	3	10	11841	11000	4.0	17	0.595	0.235294	44712
21	46170000	46220000	NA06985	0.37755	Nean	2	46191447	46203288	3	10	11841	11000	4.0	17	0.595	0.235294	44712
21	46410000	46460000	NA06985	0.844789	Nean	1	46410547	46429442	8	34	18895	18000	6.0	68	0.658824	0.088235	451
21	46490000	46540000	NA06985	0.487179	Nean	2	46510708	46529198	2	22	18490	18000	10.0	32	0.795455	0.3125	351
21	46500000	46550000	NA06985	0.487179	Nean	2	46510708	46529198	2	22	18490	18000	10.0	32	0.795455	0.3125	351
21	46540000	46590000	NA06985	0.232258	Nean	1	46565197	46584782	2	26	19585	19000	10.0	39	0.586538	0.25641	310
21	46550000	46600000	NA06985	0.232258	Nean	1	46565197	46584782	2	26	19585	19000	10.0	39	0.586538	0.25641	310
21	46560000	46610000	NA06985	0.232258	Nean	1	46565197	46584782	2	26	19585	19000	10.0	39	0.586538	0.25641	310
21	46590000	46640000	NA06985	0.817992	Nean	1	46620730	46633264	4	13	12534	12000	1.0	17	0.438462	0.058824	17708
21	46630000	46680000	NA06985	0.65035	Nean	1	46631698	46649808	4	19	18110	18000	4.0	26	0.502632	0.153846	143
21	46800000	46850000	NA06985	0.508772	Nean	1	46819969	46842294	3	18	22325	22000	7.0	57	0.480556	0.122807	114
21	46810000	46860000	NA06985	0.508772	Nean	1	46819969	46842294	3	18	22325	22000	7.0	57	0.480556	0.122807	114
21	46820000	46870000	NA06985	0.540249	Nean	1	46829388	46842294	2	12	12906	12000	6.0	36	0.583333	0.166667	38697
21	46970000	47020000	NA06985	0.460576	Nean	2	46996846	47018542	3	12	21696	21000	5.0	30	0.525	0.166667	799
21	47020000	47070000	NA06985	0.498316	Nean	1	47044493	47065461	6	29	20968	20000	8.0	48	0.543103	0.166667	594
21	47020000	47070000	NA06985	0.739645	Nean	2	47044493	47065461	6	33	20968	20000	8.0	52	0.483333	0.153846	169
21	47210000	47260000	NA06985	0.670176	Nean	1	47240678	47251169	4	10	10491	10000	2.0	24	0.345	0.083333	23273
21	47230000	47280000	NA06985	0.670176	Nean	1	47240678	47251169	4	10	10491	10000	2.0	24	0.345	0.083333	23273
21	47370000	47420000	NA06985	0.301232	Nean	2	47404302	47417695	6	21	13393	13000	11.5	38	0.542857	0.302632	3572
21	47420000	47470000	NA06985	0.534348	Nean	1	47444879	47460615	3	10	15736	15000	3.0	23	0.5	0.130435	12548
21	47570000	47620000	NA06985	0.566568	Nean	1	47571175	47582880	3	21	11705	11000	7.5	32	0.585714	0.234375	6054
21	47920000	47970000	NA06985	0.597798	Nean	1	47952364	47962836	5	23	10472	10000	4.0	26	0.373913	0.153846	1181
21	48030000	48080000	NA06985	0.76629	Nean	1	48037148	48049518	3	13	12370	12000	2.0	30	0.373077	0.066667	8840
21	9660000	9710000	NA06986	1.0	Nean	1	9679293	9700730	3	10	21437	21000	0.0	10	0.475	0.0	265
21	9660000	9710000	NA06986	1.0	Nean	2	9679349	9703078	2	17	23729	23000	0.0	17	0.461765	0.0	260
21	9670000	9720000	NA06986	1.0	Nean	1	9679293	9700730	3	10	21437	21000	0.0	10	0.475	0.0	265
21	9670000	9720000	NA06986	1.0	Nean	2	9679349	9703078	2	17	23729	23000	0.0	17	0.461765	0.0	260
21	10700000	10750000	NA06986	1.0	Nean	1	10723467	10740773	2	13	17306	17000	0.0	14	0.657692	0.0	1580
21	10710000	10760000	NA06986	1.0	Nean	2	10744529	10757151	2	12	12622	12000	0.0	12	0.5875	0.0	26682
21	10960000	11010000	NA06986	1.0	Nean	2	10975735	10991832	4	14	16097	16000	0.0	16	0.667857	0.0	1285
21	10970000	11020000	NA06986	1.0	Nean	2	10975735	10991832	4	14	16097	16000	0.0	16	0.667857	0.0	1285
21	11000000	11050000	NA06986	0.92216	Nean	2	11022511	11034046	3	25	11535	11000	1.0	27	0.478	0.037037	1426
21	11050000	11100000	NA06986	1.0	Nean	1	11071881	11091176	2	28	19295	19000	0.0	32	0.616071	0.0	153
21	11060000	11110000	NA06986	1.0	Nean	1	11071881	11091176	2	28	19295	19000	0.0	32	0.616071	0.0	153
21	11070000	11120000	NA06986	1.0	Nean	1	11071881	11091176	2	28	19295	19000	0.0	32	0.616071	0.0	153
21	11100000	11150000	NA06986	1.0	Nean	1	11127556	11137844	3	32	10288	10000	0.0	36	0.492188	0.0	187
21	11110000	11160000	NA06986	1.0	Nean	1	11127556	11137844	3	32	10288	10000	0.0	36	0.492188	0.0	187
21	11120000	11170000	NA06986	1.0	Nean	1	11127556	11137844	3	32	10288	10000	0.0	36	0.492188	0.0	187
21	14360000	14410000	NA06986	1.0	Nean	1	14369760	14394699	2	16	24939	24000	0.0	18	0.34375	0.0	177
21	14570000	14620000	NA06986	1.0	Nean	2	14596520	14616403	6	29	19883	19000	0.0	32	0.481034	0.0	414
21	14710000	14760000	NA06986	1.0	Nean	2	14741698	14759452	5	25	17754	17000	0.0	25	0.5	0.0	1150
21	14720000	14770000	NA06986	1.0	Nean	2	14741698	14761188	6	27	19490	19000	0.0	27	0.492593	0.0	140
21	15170000	15220000	NA06986	0.984211	Nean	2	15201960	15216243	12	27	14283	14000	2.0	32	0.362963	0.0625	190
21	15640000	15690000	NA06986	0.526696	Nean	1	15641411	15656277	4	32	14866	14000	10.0	43	0.567188	0.232558	693
21	15660000	15710000	NA06986	0.528302	Nean	2	15680297	15703031	10	31	22734	22000	11.0	53	0.606452	0.207547	106
21	15700000	15750000	NA06986	0.547595	Nean	2	15703031	15726002	6	14	22971	22000	7.0	52	0.517857	0.134615	977
21	15730000	15780000	NA06986	0.573427	Nean	2	15755182	15777001	8	26	21819	21000	6.0	34	0.451923	0.176471	286
21	15770000	15820000	NA06986	0.763314	Nean	2	15770932	15791301	4	24	20369	20000	8.0	41	0.533333	0.195122	169
21	15780000	15830000	NA06986	0.504327	Nean	2	15780217	15791301	2	14	11084	11000	7.0	28	0.578571	0.25	9476
21	15810000	15860000	NA06986	0.205556	Nean	2	15845124	15857846	5	15	12722	12000	4.0	22	0.116667	0.181818	720
21	15820000	15870000	NA06986	0.205556	Nean	2	15845124	15857846	5	15	12722	12000	4.0	22	0.116667	0.181818	720
21	15960000	16010000	NA06986	0.658487	Nean	1	15976639	15992632	3	12	15993	15000	6.0	48	0.604167	0.125	17320
21	15960000	16010000	NA06986	0.654571	Nean	2	15976639	15992632	3	13	15993	15000	6.0	49	0.6	0.122449	17031
21	16030000	16080000	NA06986	0.621013	Nean	1	16034126	16056025	9	27	21899	21000	9.0	53	0.690741	0.169811	533
21	16030000	16080000	NA06986	0.663492	Nean	2	16034126	16056025	9	28	21899	21000	9.0	54	0.683929	0.166667	315
21	16040000	16090000	NA06986	0.670856	Nean	1	16044788	16056025	7	19	11237	11000	8.0	40	0.681579	0.2	5490
21	16060000	16110000	NA06986	0.518538	Nean	1	16093071	16105202	4	14	12131	12000	3.0	17	0.542857	0.176471	9305
21	16070000	16120000	NA06986	0.518538	Nean	1	16093071	16105202	4	14	12131	12000	3.0	17	0.542857	0.176471	9305
21	16080000	16130000	NA06986	0.518538	Nean	1	16093071	16105202	4	14	12131	12000	3.0	17	0.542857	0.176471	9305
21	16090000	16140000	NA06986	0.518538	Nean	1	16093071	16105202	4	14	12131	12000	3.0	17	0.542857	0.176471	9305
21	16180000	16230000	NA06986	0.012429	Nean	2	16216345	16229815	10	14	13470	13000	8.5	16	0.225	0.53125	1931
21	16200000	16250000	NA06986	0.0	Nean	1	16200429	16214218	12	24	13789	13000	17.0	24	0.370833	0.708333	1377
21	16250000	16300000	NA06986	0.079545	Nean	2	16250104	16271670	8	11	21566	21000	6.0	35	0.231818	0.171429	176
21	16590000	16640000	NA06986	0.272586	Nean	2	16621163	16638910	5	13	17747	17000	5.0	31	0.288462	0.16129	2579
21	16790000	16840000	NA06986	0.653884	Nean	1	16815872	16829352	4	21	13480	13000	3.0	36	0.314286	0.083333	1017
21	16880000	16930000	NA06986	0.182482	Nean	1	16887189	16901108	4	30	13919	13000	6.0	37	0.193333	0.162162	137
21	17010000	17060000	NA06986	0.826667	Nean	1	17029616	17050205	4	11	20589	20000	3.0	54	0.486364	0.055556	825
21	17280000	17330000	NA06986	0.130722	Nean	2	17314193	17327135	8	16	12942	12000	6.0	18	0.353125	0.333333	10136
21	17370000	17420000	NA06986	0.209968	Nean	2	17398967	17416605	3	24	17638	17000	15.0	35	0.727083	0.428571	943
21	17390000	17440000	NA06986	0.317597	Nean	1	17398632	17413464	6	21	14832	14000	8.0	36	0.304762	0.222222	1631
21	17400000	17450000	NA06986	0.306871	Nean	1	17403075	17413464	5	12	10389	10000	4.0	26	0.229167	0.153846	5618
21	17410000	17460000	NA06986	0.852971	Nean	2	17416605	17432845	5	15	16240	16000	1.0	20	0.77	0.05	993
21	17490000	17540000	NA06986	0.664367	Nean	1	17522397	17535201	5	20	12804	12000	5.0	27	0.665	0.185185	8551
21	17500000	17550000	NA06986	0.664367	Nean	1	17522397	17535201	5	20	12804	12000	5.0	27	0.665	0.185185	8551
21	17540000	17590000	NA06986	0.706986	Nean	1	17561426	17582205	4	14	20779	20000	7.0	32	0.717857	0.21875	959
21	17570000	17620000	NA06986	0.555556	Nean	2	17600451	17611953	4	26	11502	11000	5.0	44	0.905769	0.113636	468
21	17610000	17660000	NA06986	0.754902	Nean	2	17610852	17623933	4	17	13081	13000	6.0	33	0.855882	0.181818	510
21	17710000	17760000	NA06986	0.111111	Nean	1	17744361	17759486	4	27	15125	15000	16.0	34	0.533333	0.470588	261
21	17750000	17800000	NA06986	0.631191	Nean	2	17760821	17775267	7	25	14446	14000	6.0	37	0.502	0.162162	949
21	17760000	17810000	NA06986	0.631191	Nean	2	17760821	17775267	7	25	14446	14000	6.0	37	0.502	0.162162	949
21	17960000	18010000	NA06986	0.543478	Nean	2	17989026	18009960	5	33	20934	20000	12.0	52	0.698485	0.230769	460
21	17970000	18020000	NA06986	0.543478	Nean	2	17989026	18009960	5	33	20934	20000	12.0	52	0.698485	0.230769	460
21	18020000	18070000	NA06986	0.518097	Nean	1	18050284	18066135	5	24	15851	15000	10.0	37	0.71875	0.27027	2901
21	18110000	18160000	NA06986	0.561247	Nean	1	18113064	18132805	7	16	19741	19000	4.0	18	0.83125	0.222222	449
21	18200000	18250000	NA06986	0.527205	Nean	2	18230261	18244980	5	17	14719	14000	8.0	30	0.747059	0.266667	4558
21	18290000	18340000	NA06986	0.496575	Nean	1	18294078	18308758	2	28	14680	14000	7.0	43	0.635714	0.162791	1168
21	18430000	18480000	NA06986	0.285837	Nean	2	18438797	18454453	7	19	15656	15000	7.0	25	0.492105	0.28	4667
21	18440000	18490000	NA06986	0.785838	Nean	1	18462068	18478694	2	25	16626	16000	6.0	30	0.732	0.2	1158
21	18470000	18520000	NA06986	0.629921	Nean	1	18478694	18497047	4	25	18353	18000	6.0	34	0.698	0.176471	254
21	18490000	18540000	NA06986	0.834225	Nean	2	18515397	18534917	2	21	19520	19000	5.5	40	0.6	0.1375	561
21	18750000	18800000	NA06986	0.91223	Nean	1	18783630	18795391	9	31	11761	11000	12.0	41	0.719355	0.292683	695
21	18750000	18800000	NA06986	0.91223	Nean	2	18783630	18795391	9	31	11761	11000	12.0	41	0.719355	0.292683	695
21	18810000	18860000	NA06986	0.899573	Nean	1	18811548	18824403	19	29	12855	12000	1.0	35	0.368966	0.028571	468
21	18850000	18900000	NA06986	0.867435	Nean	1	18878319	18897218	2	18	18899	18000	1.0	21	0.35	0.047619	1735
21	19090000	19140000	NA06986	0.710804	Nean	1	19116641	19137559	2	20	20918	20000	5.0	34	0.6825	0.147059	1231
21	19160000	19210000	NA06986	0.038414	Nean	2	19196423	19208378	4	11	11955	11000	6.0	14	0.286364	0.428571	21997
21	19190000	19240000	NA06986	0.293826	Nean	1	19221839	19236572	8	21	14733	14000	10.0	31	0.564286	0.322581	4843
21	19390000	19440000	NA06986	0.530888	Nean	2	19412337	19430935	3	20	18598	18000	6.0	30	0.515	0.2	1554
21	19400000	19450000	NA06986	0.530888	Nean	2	19412337	19430935	3	20	18598	18000	6.0	30	0.515	0.2	1554
21	19410000	19460000	NA06986	0.530888	Nean	2	19412337	19430935	3	20	18598	18000	6.0	30	0.515	0.2	1554
21	19420000	19470000	NA06986	0.639832	Nean	2	19420854	19430935	2	15	10081	10000	3.0	18	0.553333	0.166667	8832
21	19490000	19540000	NA06986	0.682243	Nean	2	19513724	19536385	2	28	22661	22000	4.0	57	0.739286	0.070175	107
21	19500000	19550000	NA06986	0.682243	Nean	2	19513724	19536385	2	28	22661	22000	4.0	57	0.739286	0.070175	107
21	19520000	19570000	NA06986	0.792453	Nean	2	19536385	19558314	2	21	21929	21000	2.0	31	0.766667	0.064516	424
21	19530000	19580000	NA06986	0.792453	Nean	2	19536385	19558314	2	21	21929	21000	2.0	31	0.766667	0.064516	424
21	19690000	19740000	NA06986	0.981685	Nean	1	19709443	19720601	3	29	11158	11000	6.0	43	0.825862	0.139535	546
21	19700000	19750000	NA06986	0.981685	Nean	1	19709443	19720601	3	29	11158	11000	6.0	43	0.825862	0.139535	546
