chrom	start	end	sample	p-value	src_sample	hap_index	hap_S*_start	hap_S*_end	hap_S*_SNP_num	hap_SNV_num	hap_len	hap_mapped_len	hap_match_num	hap_tot_num	sfs	hap_S*_match(%)	hap_num_match_ref
ms322	NA	NA	3737	0.000927523362112	src1	2	NA	NA	36	NA	41130	41000	46	60	108	0.433333333333	1063045
ms322	NA	NA	3738	0.31364689795	src1	1	NA	NA	18	NA	43195	43000	46	77	108	0.12987012987	1073547
ms322	NA	NA	3739	0.309821956315	src1	1	NA	NA	6	NA	38680	38000	27	64	216	0.125	1094618
ms322	NA	NA	3740	0.0048636315551	src1	2	NA	NA	25	NA	29425	29000	30	48	108	0.395833333333	1531365
ms322	NA	NA	3741	0.10895390351	src1	1	NA	NA	32	NA	47565	47000	53	91	108	0.192307692308	696321
ms322	NA	NA	3742	0.08770658736	src1	2	NA	NA	11	NA	38800	38000	40	76	108	0.210526315789	1211835
ms322	NA	NA	3743	0.0727908074808	src1	2	NA	NA	17	NA	43500	43000	37	71	108	0.211267605634	1078006
ms322	NA	NA	3744	0.0332320346116	src1	1	NA	NA	12	NA	20160	20000	25	43	108	0.337209302326	1607785
ms322	NA	NA	3745	0.000187582320299	src1	1	NA	NA	29	NA	46440	46000	33	47	108	0.489361702128	741007
ms322	NA	NA	3746	0.00020396089676	src1	2	NA	NA	50	NA	46965	46000	50	72	108	0.527777777778	838395
ms322	NA	NA	3747	0.568276740397	src1	1	NA	NA	7	NA	48840	48000	32	65	108	0.0769230769231	160178
ms322	NA	NA	3748	0.0686715431288	src1	1	NA	NA	19	NA	45430	45000	50	76	216	0.217105263158	954106
ms322	NA	NA	3749	0.0686715431288	src1	2	NA	NA	19	NA	45430	45000	50	76	216	0.217105263158	954106
ms322	NA	NA	3750	0.143275639983	src1	2	NA	NA	0	NA	43125	43000	50	76	108	0.184210526316	959555
ms323	NA	NA	3751	0.312334219843	src1	2	NA	NA	9	NA	46860	46000	43	81	216	0.123456790123	851654
ms323	NA	NA	3752	0.478420696957	src1	2	NA	NA	9	NA	26525	26000	28	58	108	0.0948275862069	1618865
ms323	NA	NA	3753	0.0806773906917	src1	1	NA	NA	20	NA	42765	42000	55	97	108	0.226804123711	728146
ms323	NA	NA	3754	0.326492120507	src1	2	NA	NA	4	NA	32765	32000	29	49	108	0.122448979592	1436830
ms323	NA	NA	3755	0.0655679096986	src1	1	NA	NA	10	NA	45900	45000	51	91	108	0.21978021978	917460
ms323	NA	NA	3756	0.153075699836	src1	1	NA	NA	16	NA	12955	12000	16	21	108	0.238095238095	2458789
ms323	NA	NA	3757	0.0505838424142	src1	1	NA	NA	18	NA	46925	46000	63	109	216	0.247706422018	484205
ms323	NA	NA	3758	0.0505838424142	src1	2	NA	NA	18	NA	46925	46000	63	109	216	0.247706422018	484205
ms323	NA	NA	3759	0.0485748261324	src1	2	NA	NA	40	NA	42350	42000	63	116	216	0.271551724138	333011
ms323	NA	NA	3760	0.252191851057	src1	1	NA	NA	14	NA	36040	36000	28	50	108	0.14	1250198
ms324	NA	NA	3761	0.0187315520299	src1	2	NA	NA	13	NA	28415	28000	17	27	108	0.333333333333	1320605
ms324	NA	NA	3762	0.00614274790851	src1	1	NA	NA	26	NA	45110	45000	37	70	108	0.328571428571	975621
ms324	NA	NA	3763	0.00147766854265	src1	2	NA	NA	37	NA	36490	36000	49	66	108	0.439393939394	718022
ms324	NA	NA	3764	0.0669608756846	src1	1	NA	NA	19	NA	34905	34000	41	58	108	0.241379310345	1106242
ms324	NA	NA	3765	0.0241987119932	src1	2	NA	NA	22	NA	20530	20000	25	39	108	0.358974358974	1641450
ms324	NA	NA	3766	0.00281451703168	src1	1	NA	NA	18	NA	47160	47000	24	44	108	0.363636363636	428847
ms324	NA	NA	3767	0.0524050155627	src1	1	NA	NA	19	NA	31665	31000	39	64	108	0.265625	1082071
ms324	NA	NA	3768	0.000541284982672	src1	1	NA	NA	15	NA	16610	16000	15	20	108	0.625	2582742
ms324	NA	NA	3769	0.213149049633	src1	2	NA	NA	0	NA	45685	45000	59	93	216	0.166666666667	647696
ms324	NA	NA	3770	0.0189837929729	src1	1	NA	NA	19	NA	41050	41000	44	72	108	0.291666666667	1120007
ms324	NA	NA	3771	0.151781879438	src1	2	NA	NA	0	NA	32800	32000	29	45	108	0.177777777778	1434215
ms324	NA	NA	3772	0.254270816445	src1	1	NA	NA	10	NA	29225	29000	24	57	216	0.140350877193	1560532
ms324	NA	NA	3773	0.254270816445	src1	2	NA	NA	10	NA	29225	29000	24	57	216	0.140350877193	1560532
ms324	NA	NA	3774	0.334520598843	src1	2	NA	NA	11	NA	47670	47000	31	68	108	0.117647058824	468302
ms325	NA	NA	3775	0.00105407441846	src1	1	NA	NA	23	NA	45445	45000	41	67	108	0.402985074627	998031
ms325	NA	NA	3776	0.049918445135	src1	1	NA	NA	38	NA	48435	48000	62	90	108	0.244444444444	291214
ms325	NA	NA	3777	0.00871724823047	src1	1	NA	NA	27	NA	48740	48000	29	51	108	0.323529411765	161059
ms325	NA	NA	3778	0.191234483756	src1	2	NA	NA	2	NA	38265	38000	34	76	108	0.157894736842	1258841
ms325	NA	NA	3779	0.0151227301393	src1	1	NA	NA	4	NA	38315	38000	23	38	216	0.315789473684	1016416
ms325	NA	NA	3780	0.0121511430399	src1	2	NA	NA	4	NA	38315	38000	22	37	216	0.324324324324	980236
ms325	NA	NA	3781	0.438794857588	src1	2	NA	NA	13	NA	44885	44000	42	79	108	0.101265822785	1052190
ms325	NA	NA	3782	0.0474139922258	src1	1	NA	NA	18	NA	46565	46000	60	97	108	0.247422680412	606107
ms326	NA	NA	3783	0.0144819996384	src1	2	NA	NA	15	NA	26175	26000	18	28	108	0.357142857143	1598328
ms326	NA	NA	3784	0.00668249945824	src1	1	NA	NA	16	NA	21220	21000	16	23	108	0.434782608696	2035016
ms326	NA	NA	3785	0.12457671487	src1	2	NA	NA	12	NA	37295	37000	21	37	108	0.189189189189	983674
ms326	NA	NA	3786	0.93455567483	src1	2	NA	NA	1	NA	36505	36000	31	70	108	0.0142857142857	1288346
ms326	NA	NA	3787	0.0930761079529	src1	1	NA	NA	18	NA	35615	35000	27	58	108	0.206896551724	1252286
ms326	NA	NA	3788	0.248671695638	src1	1	NA	NA	0	NA	19750	19000	48	78	216	0.25	15244
ms326	NA	NA	3789	0.0646263692674	src1	1	NA	NA	11	NA	41415	41000	54	97	216	0.242268041237	721005
ms326	NA	NA	3790	0.0897013418834	src1	2	NA	NA	4	NA	19975	19000	34	51	216	0.303921568627	471575
ms326	NA	NA	3791	0.00192731165464	src1	1	NA	NA	30	NA	48140	48000	42	65	216	0.369230769231	491357
ms326	NA	NA	3792	0.00192731165464	src1	2	NA	NA	30	NA	48140	48000	42	65	216	0.369230769231	491357
ms326	NA	NA	3793	0.0167145069405	src1	2	NA	NA	35	NA	46290	46000	61	101	108	0.29702970297	568906
ms326	NA	NA	3794	4.23827744508e-05	src1	1	NA	NA	18	NA	28945	28000	18	21	216	0.738095238095	1344885
ms326	NA	NA	3795	0.00154273846644	src1	1	NA	NA	22	NA	39805	39000	27	46	108	0.434782608696	1041005
ms326	NA	NA	3796	0.0660529860799	src1	1	NA	NA	22	NA	49745	49000	47	77	108	0.201298701299	22269
ms326	NA	NA	3797	0.104563507084	src1	2	NA	NA	21	NA	25730	25000	31	45	108	0.233333333333	1373767
ms326	NA	NA	3798	0.0725457093144	src1	2	NA	NA	17	NA	37690	37000	26	45	108	0.222222222222	1121871
ms327	NA	NA	3799	0.0420759858449	src1	2	NA	NA	21	NA	37900	37000	27	51	108	0.254901960784	1135421
ms327	NA	NA	3800	0.0359870252599	src1	1	NA	NA	37	NA	47565	47000	73	114	108	0.280701754386	156611
ms327	NA	NA	3801	0.404402250961	src1	1	NA	NA	0	NA	45390	45000	38	86	216	0.104651162791	969185
ms327	NA	NA	3802	0.0353739506294	src1	2	NA	NA	16	NA	31720	31000	32	47	108	0.276595744681	1449201
ms327	NA	NA	3803	0.0325611582163	src1	1	NA	NA	11	NA	43480	43000	37	61	216	0.254098360656	1078554
ms327	NA	NA	3804	0.0389810999353	src1	2	NA	NA	10	NA	43480	43000	39	63	216	0.246031746032	1102482
ms327	NA	NA	3805	0.163554755855	src1	1	NA	NA	3	NA	30305	30000	30	53	108	0.179245283019	1517234
ms328	NA	NA	3806	0.869692395301	src1	1	NA	NA	1	NA	24755	24000	22	51	216	0.0196078431373	1850881
ms328	NA	NA	3807	0.376997680364	src1	2	NA	NA	11	NA	32300	32000	43	80	216	0.13125	835906
ms328	NA	NA	3808	0.00565655157188	src1	1	NA	NA	19	NA	41215	41000	51	72	108	0.361111111111	860594
ms328	NA	NA	3809	0.954755888374	src1	1	NA	NA	9	NA	49120	49000	72	122	108	0.0245901639344	54216
ms328	NA	NA	3810	0.000288515866369	src1	1	NA	NA	48	NA	48460	48000	64	84	108	0.470238095238	249552
ms328	NA	NA	3811	0.0211240396276	src1	1	NA	NA	1	NA	24460	24000	22	33	216	0.333333333333	1866072
ms328	NA	NA	3812	0.598375724504	src1	2	NA	NA	4	NA	45355	45000	61	121	108	0.0909090909091	548305
ms328	NA	NA	3813	0.484769859605	src1	1	NA	NA	10	NA	44765	44000	19	44	216	0.0795454545455	422024
ms328	NA	NA	3814	0.00365845263739	src1	1	NA	NA	10	NA	40740	40000	37	54	216	0.37037037037	1191213
ms328	NA	NA	3815	0.000965310812978	src1	1	NA	NA	42	NA	36135	36000	45	66	108	0.454545454545	935449
ms328	NA	NA	3816	0.00604886713207	src1	1	NA	NA	29	NA	44520	44000	29	43	216	0.348837209302	839991
ms328	NA	NA	3817	0.0353520615758	src1	2	NA	NA	12	NA	24050	24000	12	21	216	0.285714285714	1154868
ms328	NA	NA	3818	0.00505477650956	src1	2	NA	NA	30	NA	45230	45000	50	76	108	0.342105263158	963642
ms328	NA	NA	3819	0.0081758794769	src1	1	NA	NA	14	NA	47885	47000	56	89	108	0.320224719101	565932
ms328	NA	NA	3820	0.142757054948	src1	2	NA	NA	23	NA	44150	44000	44	80	108	0.175	1086187
ms328	NA	NA	3821	0.000929517622407	src1	2	NA	NA	38	NA	45655	45000	58	81	108	0.41975308642	689604
ms328	NA	NA	3822	0.162443732484	src1	2	NA	NA	8	NA	29725	29000	31	60	108	0.183333333333	1495089
ms328	NA	NA	3823	0.00362720859922	src1	1	NA	NA	15	NA	25955	25000	25	35	108	0.428571428571	1742110
ms329	NA	NA	3824	0.0109554514963	src1	1	NA	NA	13	NA	34000	34000	35	52	108	0.336538461538	1345813
ms329	NA	NA	3825	0.276596257448	src1	2	NA	NA	23	NA	47910	47000	57	112	108	0.142857142857	539417
ms329	NA	NA	3826	0.258130122822	src1	2	NA	NA	18	NA	25925	25000	27	53	108	0.150943396226	1664365
ms329	NA	NA	3827	0.0177497137559	src1	2	NA	NA	21	NA	45535	45000	49	78	108	0.282051282051	968578
ms329	NA	NA	3828	0.261115026017	src1	2	NA	NA	0	NA	35190	35000	34	56	216	0.142857142857	1352380
ms329	NA	NA	3829	0.0244236461218	src1	1	NA	NA	12	NA	38645	38000	47	72	216	0.291666666667	946336
ms329	NA	NA	3830	0.00108887056763	src1	1	NA	NA	34	NA	23200	23000	37	44	108	0.568181818182	544600
ms329	NA	NA	3831	0.46954775065	src1	1	NA	NA	15	NA	43970	43000	41	73	108	0.0958904109589	1092759
ms329	NA	NA	3832	0.22257963347	src1	1	NA	NA	8	NA	35200	35000	39	75	216	0.16	1218017
ms329	NA	NA	3833	0.213806002565	src1	1	NA	NA	8	NA	42155	42000	29	40	108	0.15	978414
ms329	NA	NA	3834	0.522649621018	src1	1	NA	NA	7	NA	42325	42000	43	78	108	0.0897435897436	1130923
ms329	NA	NA	3835	0.000335145327853	src1	2	NA	NA	41	NA	48800	48000	49	74	108	0.452702702703	271523
ms329	NA	NA	3836	0.102922818241	src1	1	NA	NA	10	NA	19355	19000	19	34	216	0.235294117647	2221314
ms329	NA	NA	3837	0.115085121623	src1	2	NA	NA	10	NA	19355	19000	20	35	216	0.228571428571	2151450
ms33	NA	NA	3838	0.00195696568566	src1	1	NA	NA	24	NA	46975	46000	49	80	108	0.375	845185
ms33	NA	NA	3839	0.00117499066919	src1	1	NA	NA	59	NA	47185	47000	60	98	108	0.413265306122	578727
ms33	NA	NA	3840	0.00232589359445	src1	1	NA	NA	7	NA	16640	16000	11	15	108	0.533333333333	2264505
ms33	NA	NA	3841	0.0581716826979	src1	2	NA	NA	30	NA	36760	36000	56	99	108	0.272727272727	354828
ms33	NA	NA	3842	0.0025553261535	src1	1	NA	NA	42	NA	30810	30000	44	58	216	0.448275862069	658232
ms33	NA	NA	3843	0.0025553261535	src1	2	NA	NA	42	NA	30810	30000	44	58	216	0.448275862069	658232
ms33	NA	NA	3844	0.000401395137172	src1	1	NA	NA	21	NA	39575	39000	39	53	108	0.471698113208	1210776
ms33	NA	NA	3845	0.000447988770415	src1	1	NA	NA	24	NA	23700	23000	23	26	108	0.576923076923	1875046
ms33	NA	NA	3846	0.680610769466	src1	1	NA	NA	0	NA	45840	45000	61	117	216	0.0769230769231	562961
ms33	NA	NA	3847	0.174851235821	src1	2	NA	NA	19	NA	38125	38000	48	68	108	0.183823529412	869664
ms33	NA	NA	3848	0.128789086316	src1	1	NA	NA	1	NA	32580	32000	17	27	108	0.185185185185	1003803
ms33	NA	NA	3849	0.18755075224	src1	2	NA	NA	1	NA	48645	48000	19	50	108	0.14	67730
ms33	NA	NA	3850	0.00491177215785	src1	2	NA	NA	10	NA	36710	36000	32	46	108	0.369565217391	1298512
ms33	NA	NA	3851	0.0625177839261	src1	2	NA	NA	14	NA	11895	11000	18	25	108	0.36	1690430
ms33	NA	NA	3852	0.541671552814	src1	2	NA	NA	5	NA	25280	25000	35	52	108	0.0961538461538	938025
ms330	NA	NA	3853	0.111997355342	src1	1	NA	NA	23	NA	44865	44000	50	96	108	0.192708333333	971013
ms330	NA	NA	3854	0.00043869758865	src1	1	NA	NA	22	NA	44535	44000	44	68	216	0.455882352941	1075911
ms330	NA	NA	3855	0.906232816657	src1	2	NA	NA	0	NA	47800	47000	29	51	108	0.0196078431373	403733
ms330	NA	NA	3856	0.00980595766655	src1	2	NA	NA	12	NA	48955	48000	60	87	108	0.32183908046	178156
ms330	NA	NA	3857	0.00614513070405	src1	1	NA	NA	26	NA	46120	46000	26	52	108	0.336538461538	624884
ms330	NA	NA	3858	0.684609119936	src1	2	NA	NA	5	NA	42920	42000	38	67	108	0.0597014925373	1112463
ms330	NA	NA	3859	0.328481344022	src1	1	NA	NA	17	NA	46875	46000	49	80	108	0.125	859509
ms330	NA	NA	3860	0.14835842821	src1	1	NA	NA	3	NA	24895	24000	14	22	108	0.181818181818	1365550
ms330	NA	NA	3861	0.113340572845	src1	2	NA	NA	15	NA	25060	25000	25	42	108	0.214285714286	1776362
ms330	NA	NA	3862	0.569001636573	src1	1	NA	NA	8	NA	48025	48000	31	65	108	0.0769230769231	370896
ms330	NA	NA	3863	0.558707890057	src1	2	NA	NA	6	NA	24480	24000	29	66	108	0.0833333333333	1478480
ms330	NA	NA	3864	0.866253686546	src1	2	NA	NA	0	NA	32880	32000	26	48	108	0.0208333333333	1380695
ms330	NA	NA	3865	0.0135778312074	src1	2	NA	NA	16	NA	44585	44000	34	50	108	0.3	956190
ms330	NA	NA	3866	0.331838921538	src1	2	NA	NA	9	NA	42455	42000	35	59	108	0.118644067797	1094298
ms330	NA	NA	3867	0.00100886090291	src1	2	NA	NA	38	NA	26975	26000	40	54	108	0.555555555556	644290
ms330	NA	NA	3868	0.0054949427076	src1	2	NA	NA	25	NA	38855	38000	48	71	108	0.366197183099	904831
ms330	NA	NA	3869	0.829827202321	src1	2	NA	NA	3	NA	47630	47000	47	94	216	0.0425531914894	715460
ms331	NA	NA	3870	0.000270419389943	src1	2	NA	NA	38	NA	45325	45000	63	77	108	0.493506493506	458546
ms331	NA	NA	3871	0.223329435335	src1	2	NA	NA	13	NA	34330	34000	39	74	108	0.162162162162	1198905
ms331	NA	NA	3872	0.979441957943	src1	1	NA	NA	4	NA	47140	47000	57	107	108	0.00934579439252	675647
ms331	NA	NA	3873	0.207256648846	src1	2	NA	NA	22	NA	32355	32000	22	48	108	0.15625	1303383
ms331	NA	NA	3874	0.150011526311	src1	2	NA	NA	12	NA	42000	42000	34	59	108	0.169491525424	1097488
ms331	NA	NA	3875	0.000577372314444	src1	1	NA	NA	15	NA	34930	34000	34	44	216	0.477272727273	1356143
ms331	NA	NA	3876	0.000136989428982	src1	2	NA	NA	14	NA	49575	49000	40	57	216	0.456140350877	43798
ms331	NA	NA	3877	0.294587582444	src1	1	NA	NA	12	NA	34065	34000	18	45	108	0.122222222222	988245
ms331	NA	NA	3878	0.00968065524596	src1	1	NA	NA	22	NA	49340	49000	45	71	108	0.288732394366	102678
ms332	NA	NA	3879	0.000316087142215	src1	2	NA	NA	42	NA	44715	44000	42	60	216	0.466666666667	1062997
ms332	NA	NA	3880	0.0961230623436	src1	2	NA	NA	7	NA	40165	40000	24	39	108	0.205128205128	953922
ms332	NA	NA	3881	0.0027786844032	src1	1	NA	NA	37	NA	39610	39000	46	67	216	0.388059701493	1020266
ms332	NA	NA	3882	0.317250903478	src1	2	NA	NA	0	NA	19665	19000	21	37	108	0.135135135135	2060094
ms332	NA	NA	3883	0.00541082164329	src1	2	NA	NA	33	NA	49735	49000	77	102	108	0.382352941176	4989
ms332	NA	NA	3884	0.001814163211	src1	1	NA	NA	42	NA	40365	40000	47	74	216	0.405405405405	1004870
ms332	NA	NA	3885	0.0543703206897	src1	2	NA	NA	16	NA	12700	12000	17	31	216	0.354838709677	2158971
ms332	NA	NA	3886	0.399149243399	src1	1	NA	NA	19	NA	36635	36000	37	63	216	0.111111111111	1279801
ms332	NA	NA	3887	0.00170538208926	src1	1	NA	NA	21	NA	34755	34000	22	34	216	0.441176470588	1159270
ms332	NA	NA	3888	0.00351895981057	src1	1	NA	NA	12	NA	22190	22000	32	40	216	0.5	927830
ms332	NA	NA	3889	0.00213116100082	src1	2	NA	NA	23	NA	36520	36000	47	62	216	0.41935483871	840386
ms332	NA	NA	3890	0.0181111304059	src1	2	NA	NA	26	NA	29015	29000	26	44	108	0.318181818182	1600893
ms333	NA	NA	3891	0.125984372907	src1	1	NA	NA	0	NA	21135	21000	29	41	108	0.243902439024	1171938
ms333	NA	NA	3892	0.0440066951331	src1	1	NA	NA	32	NA	31055	31000	32	51	108	0.264705882353	1455982
ms333	NA	NA	3893	0.183889524621	src1	1	NA	NA	17	NA	46160	46000	30	57	108	0.157894736842	708718
ms333	NA	NA	3894	0.350007907613	src1	2	NA	NA	0	NA	20665	20000	13	27	108	0.111111111111	1827352
ms333	NA	NA	3895	0.119803918807	src1	1	NA	NA	18	NA	37930	37000	22	47	216	0.191489361702	993873
ms333	NA	NA	3896	0.128898958724	src1	2	NA	NA	19	NA	37930	37000	23	48	216	0.1875	1029697
ms333	NA	NA	3897	0.00384390699848	src1	1	NA	NA	24	NA	42525	42000	59	84	216	0.380952380952	513539
ms333	NA	NA	3898	0.0997205450536	src1	1	NA	NA	8	NA	45800	45000	43	83	216	0.192771084337	987278
ms333	NA	NA	3899	0.0997205450536	src1	2	NA	NA	8	NA	45800	45000	43	83	216	0.192771084337	987278
ms333	NA	NA	3900	0.228481712359	src1	1	NA	NA	25	NA	33960	33000	39	68	108	0.161764705882	1184050
ms333	NA	NA	3901	0.752115017208	src1	2	NA	NA	1	NA	44510	44000	45	83	108	0.0542168674699	1067248
ms333	NA	NA	3902	0.230019279538	src1	1	NA	NA	14	NA	43895	43000	47	80	216	0.15	1049298
ms334	NA	NA	3903	0.0043050650988	src1	2	NA	NA	51	NA	32225	32000	51	73	108	0.424657534247	334721
ms334	NA	NA	3904	0.22855989028	src1	2	NA	NA	17	NA	47900	47000	37	63	216	0.142857142857	512578
ms334	NA	NA	3905	0.257783022612	src1	1	NA	NA	9	NA	42945	42000	68	107	108	0.177570093458	188968
ms334	NA	NA	3906	0.00815005409372	src1	2	NA	NA	34	NA	45470	45000	46	75	108	0.313333333333	1013980
ms334	NA	NA	3907	0.10903304442	src1	1	NA	NA	15	NA	46165	46000	64	103	216	0.21359223301	443039
ms334	NA	NA	3908	0.131807785918	src1	2	NA	NA	16	NA	46165	46000	67	106	216	0.207547169811	327051
ms334	NA	NA	3909	0.000155086848635	src1	2	NA	NA	27	NA	49835	49000	66	84	216	0.52380952381	6447
ms334	NA	NA	3910	0.535871305544	src1	2	NA	NA	0	NA	38875	38000	27	50	108	0.08	1081755
ms334	NA	NA	3911	0.0170850194609	src1	2	NA	NA	7	NA	26295	26000	29	41	108	0.341463414634	1553114
ms334	NA	NA	3912	0.192709534584	src1	2	NA	NA	23	NA	45785	45000	47	83	108	0.156626506024	984216
ms335	NA	NA	3913	0.8321290955	src1	1	NA	NA	0	NA	46455	46000	51	90	216	0.0444444444444	885483
ms335	NA	NA	3914	0.836434366678	src1	2	NA	NA	0	NA	46455	46000	52	91	216	0.043956043956	867828
ms335	NA	NA	3915	0.145533080896	src1	2	NA	NA	18	NA	37795	37000	52	81	108	0.203703703704	621143
ms335	NA	NA	3916	0.00212522918588	src1	1	NA	NA	37	NA	43460	43000	52	67	216	0.388059701493	891197
ms335	NA	NA	3917	0.00212522918588	src1	2	NA	NA	38	NA	43460	43000	52	67	216	0.388059701493	891197
ms335	NA	NA	3918	0.0088287754822	src1	1	NA	NA	58	NA	45865	45000	58	92	216	0.326086956522	692394
ms335	NA	NA	3919	0.00946370299289	src1	2	NA	NA	59	NA	45865	45000	59	93	216	0.322580645161	650273
ms335	NA	NA	3920	0.0583006473586	src1	2	NA	NA	17	NA	46150	46000	46	91	108	0.21978021978	964225
ms335	NA	NA	3921	0.627651565279	src1	2	NA	NA	0	NA	11780	11000	16	34	108	0.0588235294118	2259372
ms335	NA	NA	3922	0.0503500809788	src1	1	NA	NA	36	NA	37415	37000	47	85	108	0.258823529412	886651
ms335	NA	NA	3923	0.0154003834164	src1	1	NA	NA	39	NA	48450	48000	56	92	108	0.29347826087	376613
ms335	NA	NA	3924	0.0176683094562	src1	2	NA	NA	17	NA	31770	31000	30	51	108	0.313725490196	1482031
ms335	NA	NA	3925	0.00382250594903	src1	1	NA	NA	19	NA	42230	42000	23	33	108	0.363636363636	819880
ms335	NA	NA	3926	0.00744889902878	src1	2	NA	NA	29	NA	33045	33000	34	50	108	0.36	1378055
ms335	NA	NA	3927	0.244026964769	src1	2	NA	NA	8	NA	29490	29000	37	66	108	0.166666666667	1097431
ms335	NA	NA	3928	0.000208041813555	src1	2	NA	NA	44	NA	47660	47000	46	68	108	0.485294117647	701781
ms336	NA	NA	3929	0.00253904414071	src1	2	NA	NA	38	NA	32900	32000	42	56	108	0.428571428571	946812
ms336	NA	NA	3930	0.0619529754524	src1	1	NA	NA	16	NA	49460	49000	51	83	108	0.21686746988	83062
ms336	NA	NA	3931	0.0113711454966	src1	1	NA	NA	13	NA	29610	29000	19	38	216	0.355263157895	1352897
ms336	NA	NA	3932	0.0115180419329	src1	2	NA	NA	11	NA	48960	48000	30	39	108	0.307692307692	122242
ms336	NA	NA	3933	0.0535812218932	src1	2	NA	NA	40	NA	48835	48000	40	77	216	0.220779220779	218807
ms336	NA	NA	3934	0.717781968255	src1	1	NA	NA	0	NA	10420	10000	13	30	108	0.0333333333333	2986665
ms336	NA	NA	3935	0.00217303675892	src1	1	NA	NA	7	NA	35830	35000	18	27	216	0.407407407407	875732
ms336	NA	NA	3936	0.0443877542865	src1	1	NA	NA	37	NA	41620	41000	56	91	216	0.263736263736	625622
ms336	NA	NA	3937	0.00891807606353	src1	2	NA	NA	39	NA	47120	47000	56	91	216	0.318681318681	706093
ms336	NA	NA	3938	0.00476778713242	src1	1	NA	NA	17	NA	17575	17000	17	21	108	0.47619047619	2422087
ms336	NA	NA	3939	0.469205082645	src1	2	NA	NA	13	NA	43155	43000	42	62	108	0.0967741935484	1123902
ms336	NA	NA	3940	0.015458010181	src1	1	NA	NA	22	NA	49610	49000	40	62	108	0.290322580645	37520
ms336	NA	NA	3941	0.0191277246629	src1	2	NA	NA	24	NA	43985	43000	51	80	108	0.2875	939473
ms336	NA	NA	3942	0.469799415036	src1	2	NA	NA	15	NA	48750	48000	37	69	108	0.0942028985507	221551
ms336	NA	NA	3943	0.277235608967	src1	2	NA	NA	8	NA	39935	39000	29	61	108	0.131147540984	1084737
ms336	NA	NA	3944	0.472805322837	src1	2	NA	NA	20	NA	37450	37000	25	44	108	0.0909090909091	1107679
ms336	NA	NA	3945	0.0882477438975	src1	1	NA	NA	23	NA	36860	36000	47	76	108	0.230263157895	857562
ms337	NA	NA	3946	0.102368884915	src1	1	NA	NA	13	NA	47075	47000	31	68	108	0.191176470588	591712
ms337	NA	NA	3947	0.000874881693794	src1	1	NA	NA	34	NA	47730	47000	49	73	108	0.404109589041	684663
ms337	NA	NA	3948	0.581622182948	src1	1	NA	NA	5	NA	38125	38000	31	55	108	0.0727272727273	1211416
ms337	NA	NA	3949	0.23188900825	src1	2	NA	NA	12	NA	45830	45000	31	63	108	0.142857142857	767047
ms337	NA	NA	3950	0.00189704233854	src1	1	NA	NA	35	NA	43080	43000	41	62	108	0.387096774194	1124908
ms337	NA	NA	3951	0.601893643249	src1	2	NA	NA	0	NA	28050	28000	34	70	216	0.0785714285714	1250921
ms337	NA	NA	3952	0.100453082694	src1	2	NA	NA	39	NA	25485	25000	45	77	108	0.285714285714	219385
ms337	NA	NA	3953	0.124069851321	src1	2	NA	NA	21	NA	47385	47000	71	131	108	0.213740458015	206552
ms337	NA	NA	3954	0.30930635562	src1	2	NA	NA	10	NA	46890	46000	49	121	108	0.128099173554	858090
ms337	NA	NA	3955	0.00345235239694	src1	1	NA	NA	16	NA	48350	48000	66	91	108	0.362637362637	233463
ms337	NA	NA	3956	0.0940204055276	src1	2	NA	NA	29	NA	49130	49000	50	80	108	0.19375	170345
ms337	NA	NA	3957	0.597041146938	src1	2	NA	NA	0	NA	45985	45000	43	86	108	0.0755813953488	968212
ms338	NA	NA	3958	0.16704422847	src1	1	NA	NA	11	NA	21580	21000	15	22	108	0.181818181818	1916683
ms338	NA	NA	3959	0.713633017791	src1	1	NA	NA	5	NA	39575	39000	27	39	108	0.0512820512821	1050148
ms338	NA	NA	3960	0.000632100922867	src1	1	NA	NA	16	NA	39635	39000	32	45	108	0.455555555556	1162788
ms338	NA	NA	3961	0.149704877647	src1	1	NA	NA	16	NA	42645	42000	42	69	216	0.173913043478	1134952
ms338	NA	NA	3962	0.142053170867	src1	2	NA	NA	16	NA	42645	42000	41	68	216	0.176470588235	1140586
ms338	NA	NA	3963	0.200597316307	src1	2	NA	NA	22	NA	48585	48000	49	82	108	0.15243902439	354585
ms338	NA	NA	3964	0.34273724725	src1	1	NA	NA	12	NA	49190	49000	28	47	108	0.117021276596	74826
ms338	NA	NA	3965	0.118279357777	src1	1	NA	NA	8	NA	38525	38000	16	29	108	0.172413793103	506926
ms338	NA	NA	3966	0.571807274433	src1	2	NA	NA	0	NA	34450	34000	51	91	216	0.0989010989011	471156
ms338	NA	NA	3967	0.134127654716	src1	1	NA	NA	4	NA	44580	44000	53	85	216	0.188235294118	875799
ms338	NA	NA	3968	0.125841048073	src1	2	NA	NA	4	NA	44580	44000	52	84	216	0.190476190476	913294
ms339	NA	NA	3969	0.00266376384709	src1	1	NA	NA	65	NA	48810	48000	65	89	108	0.370786516854	156169
ms339	NA	NA	3970	0.00529241660874	src1	1	NA	NA	25	NA	25035	25000	38	52	108	0.461538461538	637326
ms339	NA	NA	3971	0.0454300519521	src1	2	NA	NA	2	NA	21700	21000	14	21	108	0.285714285714	1794538
