chrom	start	end	sample	p-value	src_sample	hap_index	hap_S*_start	hap_S*_end	hap_S*_SNP_num	hap_SNV_num	hap_len	hap_mapped_len	hap_match_num	hap_tot_num	sfs	hap_S*_match(%)	hap_num_match_ref
ms221	NA	NA	4787	0.0189826263033	src1	2	NA	NA	12	NA	40080	40000	58	91	216	0.318681318681	437557
ms221	NA	NA	4788	0.577348107798	src1	1	NA	NA	1	NA	35295	35000	35	65	216	0.0769230769231	1331305
ms221	NA	NA	4789	0.513105912454	src1	2	NA	NA	1	NA	33070	33000	32	58	216	0.0862068965517	1419511
ms221	NA	NA	4790	0.00310030033471	src1	1	NA	NA	3	NA	46420	46000	22	32	216	0.34375	453826
ms221	NA	NA	4791	0.00310030033471	src1	2	NA	NA	3	NA	46420	46000	22	32	216	0.34375	453826
ms221	NA	NA	4792	0.430554893617	src1	2	NA	NA	17	NA	47710	47000	57	103	108	0.111650485437	587499
ms221	NA	NA	4793	0.173680487575	src1	1	NA	NA	7	NA	18800	18000	18	40	216	0.1875	2283134
ms221	NA	NA	4794	0.0753040581678	src1	1	NA	NA	12	NA	41445	41000	27	37	108	0.216216216216	969057
ms221	NA	NA	4795	0.532474166894	src1	1	NA	NA	0	NA	43480	43000	40	71	108	0.0845070422535	1109912
ms221	NA	NA	4796	0.534314010434	src1	2	NA	NA	9	NA	45435	45000	61	99	108	0.10101010101	550503
ms221	NA	NA	4797	0.927282098965	src1	1	NA	NA	0	NA	48635	48000	21	55	216	0.0181818181818	98943
ms221	NA	NA	4798	0.935440247639	src1	2	NA	NA	0	NA	48635	48000	23	57	216	0.0175438596491	127927
ms221	NA	NA	4799	0.770308027087	src1	1	NA	NA	8	NA	44010	44000	52	99	108	0.0555555555556	903004
ms221	NA	NA	4800	0.743067688035	src1	2	NA	NA	0	NA	48865	48000	76	124	108	0.0806451612903	44645
ms221	NA	NA	4801	0.0614634577973	src1	2	NA	NA	7	NA	46685	46000	38	61	108	0.213114754098	813702
ms221	NA	NA	4802	0.630533504257	src1	1	NA	NA	2	NA	24385	24000	20	36	108	0.0555555555556	1855017
ms222	NA	NA	4803	0.689476235497	src1	1	NA	NA	7	NA	47145	47000	52	104	108	0.0673076923077	790106
ms222	NA	NA	4804	0.183301392245	src1	1	NA	NA	8	NA	35810	35000	22	36	216	0.166666666667	1104115
ms222	NA	NA	4805	0.184077390658	src1	2	NA	NA	8	NA	33785	33000	23	36	216	0.166666666667	1241906
ms222	NA	NA	4806	0.00223311644264	src1	1	NA	NA	37	NA	45330	45000	57	84	108	0.380952380952	726786
ms222	NA	NA	4807	0.000938783554982	src1	1	NA	NA	14	NA	37820	37000	33	49	108	0.428571428571	1263336
ms222	NA	NA	4808	0.704929791423	src1	1	NA	NA	0	NA	18325	18000	27	53	216	0.0566037735849	1076292
ms222	NA	NA	4809	0.692147519646	src1	2	NA	NA	0	NA	18325	18000	26	52	216	0.0576923076923	1232323
ms222	NA	NA	4810	0.0754921515914	src1	2	NA	NA	30	NA	27620	27000	51	75	108	0.306666666667	115309
ms222	NA	NA	4811	0.747922738546	src1	2	NA	NA	0	NA	33400	33000	39	75	216	0.0533333333333	1160060
ms222	NA	NA	4812	0.411624211076	src1	1	NA	NA	0	NA	24485	24000	22	49	216	0.102040816327	1865674
ms222	NA	NA	4813	0.411624211076	src1	2	NA	NA	0	NA	24485	24000	22	49	216	0.102040816327	1865674
ms222	NA	NA	4814	0.314309191339	src1	1	NA	NA	17	NA	48910	48000	40	94	108	0.122340425532	197152
ms222	NA	NA	4815	0.0111669226618	src1	2	NA	NA	31	NA	25605	25000	55	73	216	0.465753424658	24088
ms222	NA	NA	4816	0.462644614195	src1	2	NA	NA	12	NA	43405	43000	42	82	216	0.0975609756098	1117455
ms222	NA	NA	4817	0.0782239827765	src1	2	NA	NA	33	NA	42580	42000	59	98	108	0.234693877551	516503
ms222	NA	NA	4818	0.713023973958	src1	1	NA	NA	0	NA	46695	46000	54	100	108	0.065	801160
ms222	NA	NA	4819	0.305733520971	src1	1	NA	NA	18	NA	46725	46000	56	110	108	0.136363636364	743277
ms222	NA	NA	4820	0.0173052447619	src1	1	NA	NA	6	NA	49235	49000	24	41	108	0.268292682927	52642
ms222	NA	NA	4821	0.000582641659317	src1	1	NA	NA	29	NA	47730	47000	48	74	108	0.405405405405	684811
ms222	NA	NA	4822	0.00958628531444	src1	2	NA	NA	41	NA	40700	40000	55	89	108	0.337078651685	628814
ms222	NA	NA	4823	0.417598870661	src1	1	NA	NA	7	NA	48630	48000	29	58	216	0.103448275862	187011
ms222	NA	NA	4824	0.421931266936	src1	2	NA	NA	7	NA	48630	48000	30	59	216	0.101694915254	195218
ms222	NA	NA	4825	0.258003667576	src1	2	NA	NA	4	NA	41960	41000	40	72	108	0.138888888889	1161529
ms222	NA	NA	4826	0.0323085207034	src1	1	NA	NA	14	NA	19675	19000	23	41	108	0.341463414634	1834871
ms222	NA	NA	4827	0.19172467404	src1	1	NA	NA	29	NA	49580	49000	68	103	216	0.179611650485	28300
ms222	NA	NA	4828	0.14293536591	src1	2	NA	NA	28	NA	44065	44000	56	84	216	0.190476190476	732337
ms222	NA	NA	4829	0.107481300742	src1	2	NA	NA	22	NA	37560	37000	45	72	108	0.208333333333	1001643
ms222	NA	NA	4830	0.0605442183494	src1	2	NA	NA	4	NA	18440	18000	8	16	216	0.25	1027050
ms222	NA	NA	4831	0.0016267281106	src1	2	NA	NA	22	NA	22565	22000	22	31	108	0.483870967742	1952999
ms222	NA	NA	4832	0.0934025179003	src1	1	NA	NA	15	NA	36275	36000	40	71	216	0.211267605634	1193136
ms222	NA	NA	4833	0.0876374883747	src1	2	NA	NA	15	NA	36275	36000	39	70	216	0.214285714286	1227921
ms222	NA	NA	4834	0.132459945687	src1	1	NA	NA	8	NA	28835	28000	40	54	216	0.222222222222	808651
ms222	NA	NA	4835	0.509169702299	src1	2	NA	NA	8	NA	46005	46000	75	115	216	0.121739130435	111453
ms222	NA	NA	4836	0.746793060753	src1	1	NA	NA	6	NA	31415	31000	34	61	108	0.0491803278689	1378650
ms222	NA	NA	4837	0.0128722913254	src1	1	NA	NA	17	NA	17230	17000	20	24	216	0.416666666667	2084321
ms222	NA	NA	4838	0.00954899791052	src1	2	NA	NA	16	NA	17230	17000	19	23	216	0.434782608696	2224002
ms222	NA	NA	4839	0.163617071309	src1	1	NA	NA	0	NA	30930	30000	39	72	216	0.194444444444	1037623
ms222	NA	NA	4840	0.855519246086	src1	2	NA	NA	0	NA	16465	16000	20	39	108	0.0128205128205	2015084
ms222	NA	NA	4841	0.216611001101	src1	1	NA	NA	7	NA	47210	47000	42	76	108	0.144736842105	773667
ms222	NA	NA	4842	0.186748127724	src1	1	NA	NA	19	NA	36555	36000	52	100	216	0.19	544390
ms222	NA	NA	4843	0.0700037823329	src1	2	NA	NA	24	NA	40020	40000	38	76	108	0.217105263158	1208248
ms223	NA	NA	4844	0.183130543884	src1	2	NA	NA	0	NA	47300	47000	31	57	108	0.157894736842	548351
ms223	NA	NA	4845	0.0412302779803	src1	2	NA	NA	31	NA	48310	48000	32	55	108	0.236363636364	303150
ms223	NA	NA	4846	0.88014543541	src1	2	NA	NA	4	NA	36050	36000	21	48	216	0.0208333333333	1048987
ms223	NA	NA	4847	0.0830614813377	src1	2	NA	NA	18	NA	41380	41000	49	78	108	0.217948717949	958241
ms223	NA	NA	4848	0.309567438268	src1	1	NA	NA	5	NA	41180	41000	39	71	108	0.12676056338	1179322
ms223	NA	NA	4849	0.690476669763	src1	1	NA	NA	1	NA	20140	20000	29	50	108	0.06	1043216
ms223	NA	NA	4850	0.687383008768	src1	1	NA	NA	3	NA	27405	27000	38	74	216	0.0675675675676	852627
ms223	NA	NA	4851	0.182341883452	src1	2	NA	NA	13	NA	49760	49000	62	115	216	0.178260869565	16490
ms223	NA	NA	4852	0.172564991244	src1	2	NA	NA	14	NA	43795	43000	24	39	108	0.166666666667	762871
ms223	NA	NA	4853	0.240222904278	src1	1	NA	NA	0	NA	30245	30000	25	59	216	0.14406779661	1517960
ms223	NA	NA	4854	0.250347066362	src1	2	NA	NA	0	NA	30245	30000	26	60	216	0.141666666667	1537169
ms223	NA	NA	4855	0.858147236088	src1	2	NA	NA	2	NA	44095	44000	35	82	108	0.030487804878	1008298
ms223	NA	NA	4856	0.0616235301955	src1	2	NA	NA	0	NA	22985	22000	23	38	108	0.263157894737	1891322
ms223	NA	NA	4857	0.0536472982408	src1	2	NA	NA	18	NA	39335	39000	29	47	108	0.234042553191	1108573
ms223	NA	NA	4858	0.00749922875445	src1	1	NA	NA	6	NA	36020	36000	16	24	108	0.333333333333	661267
ms223	NA	NA	4859	0.147345954631	src1	2	NA	NA	22	NA	42125	42000	33	53	108	0.169811320755	1069197
ms223	NA	NA	4860	0.0123288892429	src1	1	NA	NA	33	NA	46215	46000	62	101	108	0.311881188119	527216
ms223	NA	NA	4861	0.0026951541563	src1	1	NA	NA	30	NA	45910	45000	30	48	216	0.375	736135
ms223	NA	NA	4862	0.00286139256196	src1	2	NA	NA	31	NA	45910	45000	31	49	216	0.367346938776	758371
ms223	NA	NA	4863	0.0501842498105	src1	2	NA	NA	16	NA	41325	41000	42	72	108	0.236111111111	1159566
ms223	NA	NA	4864	0.100147392789	src1	2	NA	NA	15	NA	46765	46000	52	97	108	0.19587628866	840610
ms223	NA	NA	4865	0.0615518331226	src1	1	NA	NA	17	NA	49770	49000	65	108	216	0.236111111111	12655
ms223	NA	NA	4866	0.0615518331226	src1	2	NA	NA	17	NA	49770	49000	65	108	216	0.236111111111	12655
ms223	NA	NA	4867	0.332810650665	src1	2	NA	NA	24	NA	49190	49000	59	122	108	0.131147540984	132648
ms223	NA	NA	4868	0.938124294102	src1	1	NA	NA	2	NA	44680	44000	49	97	108	0.020618556701	998727
ms223	NA	NA	4869	0.561988250647	src1	2	NA	NA	6	NA	44835	44000	58	96	108	0.09375	667440
ms223	NA	NA	4870	0.126944742833	src1	1	NA	NA	7	NA	23005	23000	25	42	216	0.214285714286	1754794
ms223	NA	NA	4871	0.0788600214215	src1	2	NA	NA	18	NA	47490	47000	41	70	216	0.2	698363
ms223	NA	NA	4872	0.369726256434	src1	1	NA	NA	0	NA	17155	17000	28	46	108	0.152173913043	762574
ms223	NA	NA	4873	0.642923651249	src1	2	NA	NA	0	NA	23450	23000	40	70	108	0.0857142857143	346894
ms223	NA	NA	4874	0.0142349291562	src1	2	NA	NA	20	NA	46925	46000	45	77	108	0.285714285714	861331
ms223	NA	NA	4875	0.0328679958351	src1	2	NA	NA	11	NA	45080	45000	17	27	108	0.222222222222	259309
ms223	NA	NA	4876	0.269460964234	src1	1	NA	NA	7	NA	41745	41000	41	73	108	0.13698630137	1159551
ms223	NA	NA	4877	0.885374209841	src1	1	NA	NA	0	NA	26725	26000	40	75	108	0.0266666666667	621709
ms223	NA	NA	4878	0.16778902657	src1	1	NA	NA	28	NA	44470	44000	40	80	216	0.1625	1058483
ms223	NA	NA	4879	0.159873173258	src1	2	NA	NA	28	NA	44470	44000	39	79	216	0.164556962025	1046466
ms223	NA	NA	4880	0.9072594391	src1	1	NA	NA	0	NA	49315	49000	53	97	108	0.0309278350515	120270
ms224	NA	NA	4881	0.54867912946	src1	1	NA	NA	0	NA	34615	34000	29	52	216	0.0769230769231	1361866
ms224	NA	NA	4882	0.215570938255	src1	2	NA	NA	1	NA	49305	49000	37	68	216	0.147058823529	86532
ms224	NA	NA	4883	0.265385671637	src1	1	NA	NA	14	NA	44020	44000	52	96	108	0.145833333333	903047
ms224	NA	NA	4884	0.0025964147463	src1	1	NA	NA	14	NA	28260	28000	14	19	108	0.421052631579	1017556
ms224	NA	NA	4885	0.236353462111	src1	1	NA	NA	0	NA	29975	29000	35	62	108	0.161290322581	1272373
ms224	NA	NA	4886	0.000377118555526	src1	1	NA	NA	25	NA	43400	43000	33	50	108	0.46	1004988
ms224	NA	NA	4887	0.118675023265	src1	2	NA	NA	0	NA	29060	29000	33	57	216	0.210526315789	1377593
ms224	NA	NA	4888	0.274443976459	src1	2	NA	NA	0	NA	39240	39000	39	73	108	0.13698630137	1220361
ms224	NA	NA	4889	0.133872884808	src1	2	NA	NA	7	NA	46595	46000	23	40	108	0.175	476197
ms224	NA	NA	4890	0.0337402011191	src1	1	NA	NA	19	NA	40540	40000	38	66	108	0.257575757576	1198095
ms224	NA	NA	4891	0.00412860554537	src1	2	NA	NA	24	NA	44775	44000	35	56	108	0.339285714286	966427
ms224	NA	NA	4892	0.16952299954	src1	1	NA	NA	25	NA	46970	46000	40	85	108	0.158823529412	794841
ms224	NA	NA	4893	0.000838975393966	src1	2	NA	NA	64	NA	44475	44000	65	92	108	0.434782608696	340891
ms224	NA	NA	4894	0.165987164968	src1	1	NA	NA	0	NA	35150	35000	34	64	108	0.171875	1350989
ms224	NA	NA	4895	0.17867214872	src1	2	NA	NA	12	NA	18960	18000	14	31	108	0.177419354839	2223983
ms224	NA	NA	4896	0.132136574059	src1	1	NA	NA	0	NA	10610	10000	13	23	216	0.260869565217	3013192
ms224	NA	NA	4897	0.157098587681	src1	2	NA	NA	0	NA	10610	10000	14	24	216	0.25	2672270
ms224	NA	NA	4898	0.199743142998	src1	1	NA	NA	10	NA	44980	44000	49	76	216	0.157894736842	991212
ms224	NA	NA	4899	0.23443756263	src1	2	NA	NA	6	NA	27230	27000	28	45	216	0.155555555556	1617628
ms224	NA	NA	4900	0.00711563378149	src1	1	NA	NA	31	NA	46250	46000	47	79	108	0.316455696203	950863
ms224	NA	NA	4901	0.520586766319	src1	2	NA	NA	3	NA	40725	40000	23	48	108	0.0833333333333	896983
ms224	NA	NA	4902	0.0547686704343	src1	2	NA	NA	7	NA	39255	39000	38	60	108	0.233333333333	1227836
ms224	NA	NA	4903	0.000229465290246	src1	2	NA	NA	15	NA	26265	26000	16	22	108	0.590909090909	1438125
ms224	NA	NA	4904	0.233183701474	src1	1	NA	NA	2	NA	46665	46000	21	37	216	0.135135135135	376033
ms224	NA	NA	4905	0.855792274618	src1	1	NA	NA	2	NA	46355	46000	25	49	108	0.030612244898	567479
ms224	NA	NA	4906	0.163784166007	src1	1	NA	NA	28	NA	45245	45000	51	99	108	0.171717171717	940444
ms224	NA	NA	4907	0.150038509947	src1	1	NA	NA	0	NA	48145	48000	50	88	216	0.170454545455	532329
ms224	NA	NA	4908	0.543993290079	src1	1	NA	NA	4	NA	37885	37000	24	45	108	0.0777777777778	1059922
ms224	NA	NA	4909	0.0284269618187	src1	2	NA	NA	7	NA	37430	37000	17	29	108	0.258620689655	678158
ms224	NA	NA	4910	0.391504563664	src1	1	NA	NA	12	NA	48970	48000	43	83	216	0.10843373494	193703
ms224	NA	NA	4911	0.391504563664	src1	2	NA	NA	12	NA	48970	48000	43	83	216	0.10843373494	193703
ms224	NA	NA	4912	0.174256727138	src1	1	NA	NA	29	NA	43865	43000	36	69	108	0.159420289855	1040263
ms224	NA	NA	4913	0.442398538069	src1	2	NA	NA	5	NA	32565	32000	15	35	108	0.0857142857143	791281
ms224	NA	NA	4914	0.368878087874	src1	1	NA	NA	11	NA	35980	35000	20	64	216	0.109375	1000728
ms224	NA	NA	4915	0.368878087874	src1	2	NA	NA	11	NA	35980	35000	20	64	216	0.109375	1000728
ms224	NA	NA	4916	0.00997149945362	src1	2	NA	NA	5	NA	41340	41000	32	51	216	0.313725490196	1083487
ms224	NA	NA	4917	0.0298337415999	src1	2	NA	NA	8	NA	34795	34000	27	43	108	0.279069767442	1304294
ms225	NA	NA	4918	0.0718335857902	src1	2	NA	NA	1	NA	45970	45000	58	89	108	0.224719101124	694507
ms225	NA	NA	4919	0.934893357709	src1	1	NA	NA	0	NA	40835	40000	32	69	216	0.0144927536232	1107674
ms225	NA	NA	4920	0.03312457936	src1	1	NA	NA	31	NA	45150	45000	52	79	216	0.253164556962	915271
ms225	NA	NA	4921	0.0336367343912	src1	2	NA	NA	19	NA	24745	24000	30	48	216	0.3125	1402543
ms225	NA	NA	4922	0.0532379131443	src1	1	NA	NA	12	NA	31825	31000	18	28	108	0.25	1135468
ms225	NA	NA	4923	0.0213049917172	src1	2	NA	NA	11	NA	42490	42000	59	93	108	0.301075268817	512508
ms225	NA	NA	4924	0.245601083879	src1	1	NA	NA	5	NA	44480	44000	21	41	108	0.134146341463	575709
ms225	NA	NA	4925	0.52504829255	src1	2	NA	NA	2	NA	41100	41000	22	37	108	0.0810810810811	838120
ms225	NA	NA	4926	0.86230138922	src1	1	NA	NA	3	NA	46155	46000	44	87	216	0.0344827586207	959602
ms225	NA	NA	4927	0.769899991869	src1	2	NA	NA	2	NA	36825	36000	34	68	216	0.0441176470588	1303693
ms225	NA	NA	4928	0.077507050915	src1	2	NA	NA	12	NA	45150	45000	79	121	108	0.264462809917	47156
ms225	NA	NA	4929	0.00496114930963	src1	1	NA	NA	42	NA	47800	47000	52	80	108	0.325	644003
ms225	NA	NA	4930	0.180151729275	src1	1	NA	NA	22	NA	47840	47000	29	56	108	0.160714285714	392013
ms225	NA	NA	4931	0.124445035344	src1	1	NA	NA	16	NA	46295	46000	29	49	108	0.183673469388	669411
ms225	NA	NA	4932	0.349490138199	src1	1	NA	NA	6	NA	47765	47000	64	118	108	0.135593220339	387555
ms225	NA	NA	4933	0.286061145462	src1	1	NA	NA	4	NA	30005	30000	29	63	108	0.134920634921	1537055
ms225	NA	NA	4934	0.367603288613	src1	1	NA	NA	5	NA	30760	30000	23	45	216	0.111111111111	1424551
ms225	NA	NA	4935	0.35124227726	src1	2	NA	NA	5	NA	34775	34000	24	52	216	0.115384615385	1220097
ms225	NA	NA	4936	0.856781945121	src1	2	NA	NA	3	NA	44495	44000	26	34	108	0.0294117647059	769874
ms225	NA	NA	4937	0.0461147800381	src1	1	NA	NA	24	NA	42745	42000	59	92	108	0.260869565217	527704
ms225	NA	NA	4938	0.00146311835378	src1	1	NA	NA	11	NA	25200	25000	14	21	108	0.47619047619	1328668
ms225	NA	NA	4939	0.612588376346	src1	1	NA	NA	0	NA	24715	24000	26	45	108	0.0666666666667	1724018
ms225	NA	NA	4940	0.559036567985	src1	2	NA	NA	0	NA	48885	48000	64	124	108	0.0967741935484	153658
ms225	NA	NA	4941	0.0637965235381	src1	2	NA	NA	9	NA	35135	35000	25	47	216	0.234042553191	1232574
ms225	NA	NA	4942	0.165938299158	src1	1	NA	NA	7	NA	24530	24000	14	26	216	0.173076923077	1413205
ms225	NA	NA	4943	0.0770061203672	src1	1	NA	NA	30	NA	49325	49000	50	93	216	0.204301075269	117639
ms225	NA	NA	4944	0.140768635943	src1	2	NA	NA	21	NA	45490	45000	42	81	216	0.172839506173	1004818
ms225	NA	NA	4945	0.0919231807749	src1	1	NA	NA	22	NA	30110	30000	46	64	108	0.2578125	474047
ms225	NA	NA	4946	0.00266749249721	src1	1	NA	NA	3	NA	34685	34000	28	45	216	0.4	1336835
ms225	NA	NA	4947	0.00473661166101	src1	2	NA	NA	1	NA	21940	21000	28	38	108	0.447368421053	1393189
ms225	NA	NA	4948	0.147670803129	src1	2	NA	NA	11	NA	22055	22000	21	41	108	0.19512195122	2010735
ms225	NA	NA	4949	0.140382047217	src1	1	NA	NA	1	NA	40260	40000	20	49	216	0.173469387755	768281
ms225	NA	NA	4950	0.0415041276784	src1	2	NA	NA	1	NA	40260	40000	21	47	216	0.244680851064	831338
ms225	NA	NA	4951	0.327049279873	src1	2	NA	NA	9	NA	46645	46000	43	79	108	0.120253164557	889287
ms225	NA	NA	4952	0.0350179988075	src1	1	NA	NA	13	NA	19490	19000	19	28	216	0.321428571429	2212090
ms225	NA	NA	4953	0.0305748126893	src1	2	NA	NA	12	NA	19490	19000	18	27	216	0.333333333333	2254142
ms225	NA	NA	4954	0.00888051251951	src1	2	NA	NA	26	NA	46710	46000	40	66	108	0.30303030303	839928
ms225	NA	NA	4955	0.0378693534014	src1	2	NA	NA	1	NA	43865	43000	38	74	108	0.243243243243	1067168
ms226	NA	NA	4956	0.287895133618	src1	2	NA	NA	6	NA	47265	47000	52	89	108	0.134831460674	769359
ms226	NA	NA	4957	0.198284765632	src1	1	NA	NA	0	NA	19420	19000	12	24	108	0.166666666667	1884173
ms226	NA	NA	4958	0.592375482446	src1	2	NA	NA	2	NA	46125	46000	49	93	108	0.0806451612903	936373
ms226	NA	NA	4959	7.37177592723e-05	src1	1	NA	NA	11	NA	20375	20000	11	12	108	0.75	1505742
ms226	NA	NA	4960	0.568161201756	src1	2	NA	NA	14	NA	43725	43000	30	72	108	0.0763888888889	909468
ms226	NA	NA	4961	0.258184453231	src1	1	NA	NA	0	NA	42930	42000	48	97	108	0.144329896907	1022578
ms226	NA	NA	4962	0.0113885917963	src1	2	NA	NA	18	NA	44725	44000	53	85	108	0.305882352941	877017
ms226	NA	NA	4963	0.633381747161	src1	1	NA	NA	0	NA	26640	26000	47	76	108	0.0921052631579	201732
ms226	NA	NA	4964	0.440057988513	src1	1	NA	NA	0	NA	33675	33000	31	61	216	0.0983606557377	1411313
ms226	NA	NA	4965	0.00829050741331	src1	1	NA	NA	34	NA	46805	46000	67	95	108	0.336842105263	338579
ms226	NA	NA	4966	0.0891471313329	src1	1	NA	NA	14	NA	35925	35000	22	47	216	0.212765957447	1096815
ms226	NA	NA	4967	0.00249727751139	src1	2	NA	NA	22	NA	42005	42000	32	51	108	0.372549019608	1052345
ms226	NA	NA	4968	0.71045651399	src1	2	NA	NA	1	NA	39895	39000	46	96	108	0.0625	1029606
ms226	NA	NA	4969	0.0120072878701	src1	2	NA	NA	27	NA	35735	35000	35	64	108	0.3203125	1322196
ms226	NA	NA	4970	0.333874003991	src1	1	NA	NA	16	NA	37090	37000	26	59	216	0.118644067797	1147956
ms226	NA	NA	4971	0.333874003991	src1	2	NA	NA	16	NA	37090	37000	26	59	216	0.118644067797	1147956
ms226	NA	NA	4972	0.0277017490028	src1	1	NA	NA	16	NA	47390	47000	20	33	108	0.242424242424	244424
ms226	NA	NA	4973	0.465081300267	src1	1	NA	NA	12	NA	37530	37000	21	50	108	0.09	968692
ms226	NA	NA	4974	0.0555033265039	src1	1	NA	NA	14	NA	30555	30000	34	51	108	0.254901960784	1358332
ms226	NA	NA	4975	0.583258082892	src1	1	NA	NA	6	NA	43615	43000	54	125	108	0.088	803981
ms226	NA	NA	4976	0.5818973096	src1	1	NA	NA	2	NA	25830	25000	18	47	108	0.063829787234	1626597
ms226	NA	NA	4977	0.096713359143	src1	1	NA	NA	11	NA	40600	40000	47	94	216	0.207446808511	1012796
ms226	NA	NA	4978	0.096713359143	src1	2	NA	NA	11	NA	40600	40000	47	94	216	0.207446808511	1012796
ms226	NA	NA	4979	0.637155598499	src1	2	NA	NA	5	NA	33145	33000	35	59	108	0.0677966101695	1345449
ms227	NA	NA	4980	0.0358184121848	src1	2	NA	NA	13	NA	27305	27000	29	45	108	0.288888888889	1567461
ms227	NA	NA	4981	0.603133129242	src1	2	NA	NA	0	NA	44290	44000	53	108	108	0.0833333333333	869545
ms227	NA	NA	4982	0.343683962582	src1	2	NA	NA	4	NA	40655	40000	19	41	108	0.109756097561	668654
ms227	NA	NA	4983	0.00216827559372	src1	2	NA	NA	20	NA	47195	47000	23	39	108	0.358974358974	390632
ms227	NA	NA	4984	0.922692472283	src1	1	NA	NA	0	NA	33090	33000	27	67	108	0.0149253731343	1390394
ms227	NA	NA	4985	0.26377419479	src1	2	NA	NA	0	NA	28865	28000	34	62	216	0.153225806452	1299349
ms227	NA	NA	4986	0.0739550611017	src1	1	NA	NA	38	NA	46435	46000	67	107	216	0.238317757009	333296
ms227	NA	NA	4987	0.00807918221883	src1	2	NA	NA	41	NA	45290	45000	61	95	216	0.336842105263	545475
ms227	NA	NA	4988	0.647348647628	src1	1	NA	NA	5	NA	23480	23000	30	67	216	0.0671641791045	1300788
ms227	NA	NA	4989	0.61942618796	src1	2	NA	NA	5	NA	23480	23000	28	65	216	0.0692307692308	1517116
ms227	NA	NA	4990	0.0112308605147	src1	2	NA	NA	10	NA	41915	41000	34	61	108	0.303278688525	1100538
ms227	NA	NA	4991	0.885140905209	src1	1	NA	NA	0	NA	48885	48000	19	47	108	0.0212765957447	46839
ms227	NA	NA	4992	0.724321908433	src1	1	NA	NA	0	NA	41740	41000	76	138	216	0.0869565217391	35798
ms227	NA	NA	4993	0.273409022734	src1	2	NA	NA	0	NA	22965	22000	45	68	216	0.205882352941	110010
ms227	NA	NA	4994	0.865191178703	src1	1	NA	NA	4	NA	23040	23000	40	64	216	0.03125	316143
ms227	NA	NA	4995	0.69240888133	src1	2	NA	NA	6	NA	48520	48000	75	124	216	0.0887096774194	75258
ms227	NA	NA	4996	0.366978934112	src1	1	NA	NA	0	NA	21845	21000	25	40	216	0.125	1726297
ms227	NA	NA	4997	0.19811452422	src1	2	NA	NA	0	NA	26440	26000	34	48	216	0.1875	1139234
ms227	NA	NA	4998	0.0286906719182	src1	1	NA	NA	46	NA	49250	49000	70	121	108	0.276859504132	55348
ms227	NA	NA	4999	0.856818116737	src1	2	NA	NA	13	NA	38695	38000	41	88	216	0.0340909090909	1187321
ms227	NA	NA	5000	0.280387745817	src1	2	NA	NA	17	NA	39265	39000	41	73	216	0.13698630137	1186859
ms227	NA	NA	5001	0.600334275649	src1	1	NA	NA	5	NA	35300	35000	26	59	108	0.0677966101695	1250464
ms227	NA	NA	5002	0.0368031078641	src1	2	NA	NA	5	NA	37405	37000	27	52	108	0.259615384615	1157836
ms227	NA	NA	5003	0.225659157553	src1	2	NA	NA	15	NA	36545	36000	20	34	108	0.147058823529	969532
ms227	NA	NA	5004	0.115792619154	src1	2	NA	NA	8	NA	23900	23000	57	74	108	0.337837837838	6692
ms227	NA	NA	5005	0.588488721573	src1	2	NA	NA	7	NA	47960	47000	53	96	216	0.0833333333333	584921
ms227	NA	NA	5006	0.0682222259976	src1	2	NA	NA	18	NA	34975	34000	34	66	216	0.227272727273	1353810
ms227	NA	NA	5007	0.70028578209	src1	1	NA	NA	0	NA	33985	33000	18	42	108	0.047619047619	994463
ms227	NA	NA	5008	0.248343819393	src1	2	NA	NA	16	NA	49125	49000	33	73	108	0.13698630137	108079
ms227	NA	NA	5009	0.265520759752	src1	1	NA	NA	3	NA	46485	46000	46	81	216	0.135802469136	930092
ms227	NA	NA	5010	0.00249637777784	src1	2	NA	NA	23	NA	45555	45000	28	37	108	0.378378378378	727453
ms227	NA	NA	5011	0.76387440888	src1	2	NA	NA	8	NA	45835	45000	62	119	108	0.063025210084	520832
ms227	NA	NA	5012	0.412687000848	src1	1	NA	NA	2	NA	29340	29000	19	30	108	0.1	1371450
ms227	NA	NA	5013	0.107906730372	src1	1	NA	NA	4	NA	21605	21000	12	19	108	0.210526315789	1506513
ms227	NA	NA	5014	0.526998414898	src1	1	NA	NA	11	NA	42545	42000	33	66	108	0.0833333333333	1044727
ms227	NA	NA	5015	0.0153151514796	src1	1	NA	NA	19	NA	37805	37000	54	72	216	0.333333333333	511388
ms227	NA	NA	5016	0.00263135710587	src1	2	NA	NA	17	NA	23855	23000	24	35	216	0.457142857143	1826813
ms227	NA	NA	5017	0.692044021744	src1	1	NA	NA	0	NA	32530	32000	28	57	108	0.0526315789474	1437107
ms227	NA	NA	5018	0.0390915398534	src1	1	NA	NA	11	NA	30730	30000	20	35	108	0.271428571429	1323073
ms227	NA	NA	5019	0.405339914793	src1	2	NA	NA	1	NA	26290	26000	21	54	108	0.101851851852	1715120
ms227	NA	NA	5020	0.350107374826	src1	1	NA	NA	2	NA	31740	31000	30	72	108	0.118055555556	1482190
ms227	NA	NA	5021	0.4546596004	src1	2	NA	NA	0	NA	33800	33000	37	59	108	0.101694915254	1276675
ms228	NA	NA	5022	0.0374479384407	src1	1	NA	NA	19	NA	33905	33000	31	59	108	0.262711864407	1401705
