chrom	start	end	sample	p-value	src_sample	hap_index	hap_S*_start	hap_S*_end	hap_S*_SNP_num	hap_SNV_num	hap_len	hap_mapped_len	hap_match_num	hap_tot_num	sfs	hap_S*_match(%)	hap_num_match_ref
ms346	NA	NA	4092	0.00169788370923	src1	1	NA	NA	20	NA	41555	41000	44	52	216	0.384615384615	1121395
ms346	NA	NA	4093	0.00912814050563	src1	1	NA	NA	23	NA	48830	48000	54	93	108	0.301075268817	253939
ms346	NA	NA	4094	0.016436105211	src1	1	NA	NA	11	NA	32500	32000	20	38	108	0.315789473684	1206185
ms346	NA	NA	4095	0.25981825466	src1	2	NA	NA	16	NA	45885	45000	32	59	108	0.135593220339	786264
ms346	NA	NA	4096	0.00814567622251	src1	1	NA	NA	34	NA	48970	48000	42	76	108	0.302631578947	190284
ms346	NA	NA	4097	0.0126203609665	src1	1	NA	NA	15	NA	44800	44000	28	39	108	0.307692307692	794588
ms346	NA	NA	4098	0.312435747503	src1	1	NA	NA	15	NA	41975	41000	36	73	108	0.123287671233	1131278
ms346	NA	NA	4099	0.134816131051	src1	1	NA	NA	31	NA	47375	47000	64	112	216	0.196428571429	426580
ms346	NA	NA	4100	0.14379379877	src1	2	NA	NA	31	NA	47375	47000	65	113	216	0.194690265487	392276
ms346	NA	NA	4101	0.0526295271622	src1	1	NA	NA	22	NA	26290	26000	28	43	216	0.267441860465	1616050
ms346	NA	NA	4102	0.186632574913	src1	1	NA	NA	25	NA	46075	46000	51	80	108	0.1625	910092
ms346	NA	NA	4103	0.297911230527	src1	2	NA	NA	14	NA	48750	48000	66	121	108	0.148760330579	154827
ms346	NA	NA	4104	0.0477454868249	src1	1	NA	NA	22	NA	47680	47000	55	98	108	0.234693877551	638740
ms347	NA	NA	4105	0.343072005301	src1	2	NA	NA	13	NA	38330	38000	35	76	216	0.118421052632	1261670
ms347	NA	NA	4106	0.00101313750938	src1	1	NA	NA	16	NA	44245	44000	27	42	216	0.428571428571	811340
ms347	NA	NA	4107	0.00114390515244	src1	1	NA	NA	23	NA	33285	33000	23	33	216	0.454545454545	1273706
ms347	NA	NA	4108	0.000102406029667	src1	2	NA	NA	35	NA	48815	48000	36	46	216	0.478260869565	195300
ms347	NA	NA	4109	0.0163686226758	src1	2	NA	NA	45	NA	46905	46000	72	122	108	0.319672131148	185598
ms347	NA	NA	4110	0.0464621212046	src1	2	NA	NA	26	NA	44740	44000	37	72	108	0.229166666667	1004796
ms347	NA	NA	4111	0.0176075175028	src1	1	NA	NA	17	NA	47155	47000	41	66	108	0.272727272727	773873
ms347	NA	NA	4112	0.0190304497498	src1	1	NA	NA	22	NA	47235	47000	32	58	108	0.275862068966	582434
ms347	NA	NA	4113	0.0269378707009	src1	1	NA	NA	21	NA	44330	44000	46	76	108	0.263157894737	1060996
ms347	NA	NA	4114	0.00901487593273	src1	1	NA	NA	13	NA	35505	35000	23	29	108	0.344827586207	1153204
ms347	NA	NA	4115	0.195333658537	src1	2	NA	NA	30	NA	31890	31000	40	72	108	0.180555555556	1024999
ms348	NA	NA	4116	0.00389240690176	src1	2	NA	NA	28	NA	43215	43000	43	71	108	0.352112676056	1118844
ms348	NA	NA	4117	0.00251083999691	src1	2	NA	NA	25	NA	48445	48000	53	81	108	0.345679012346	401060
ms348	NA	NA	4118	0.0169159513847	src1	1	NA	NA	36	NA	45360	45000	53	83	216	0.28313253012	881120
ms348	NA	NA	4119	0.0153093984279	src1	2	NA	NA	35	NA	45360	45000	52	82	216	0.286585365854	912641
ms348	NA	NA	4120	0.0208253008381	src1	1	NA	NA	16	NA	44245	44000	26	46	108	0.282608695652	788463
ms348	NA	NA	4121	0.00143387288763	src1	1	NA	NA	28	NA	45200	45000	49	71	108	0.380281690141	985442
ms348	NA	NA	4122	0.21996566829	src1	2	NA	NA	21	NA	35885	35000	41	75	108	0.16	1141218
ms348	NA	NA	4123	0.240102500541	src1	1	NA	NA	13	NA	24100	24000	32	54	216	0.175925925926	1135993
ms348	NA	NA	4124	0.223891668618	src1	2	NA	NA	13	NA	24100	24000	31	53	216	0.179245283019	1242926
ms348	NA	NA	4125	0.0953495458251	src1	1	NA	NA	18	NA	35440	35000	25	41	108	0.207317073171	1214289
ms348	NA	NA	4126	0.0505592608031	src1	1	NA	NA	12	NA	49510	49000	61	95	108	0.242105263158	57575
ms348	NA	NA	4127	0.160174324247	src1	1	NA	NA	11	NA	44540	44000	22	39	108	0.166666666667	628483
ms349	NA	NA	4128	7.11243876635e-05	src1	2	NA	NA	53	NA	48490	48000	65	85	108	0.517647058824	224957
ms349	NA	NA	4129	0.00661267754013	src1	2	NA	NA	36	NA	46875	46000	72	98	108	0.357142857143	185098
ms349	NA	NA	4130	0.0480750012256	src1	2	NA	NA	12	NA	44835	44000	44	73	108	0.232876712329	1060675
ms349	NA	NA	4131	0.208038690697	src1	1	NA	NA	12	NA	22310	22000	32	58	216	0.198275862069	944929
ms349	NA	NA	4132	0.208038690697	src1	2	NA	NA	12	NA	22310	22000	32	58	216	0.198275862069	944929
ms349	NA	NA	4133	0.00256473216602	src1	2	NA	NA	13	NA	32580	32000	29	41	108	0.40243902439	1445764
ms349	NA	NA	4134	0.00533422821019	src1	2	NA	NA	24	NA	44255	44000	43	64	108	0.3359375	1084692
ms349	NA	NA	4135	0.00734070563454	src1	2	NA	NA	51	NA	49410	49000	55	97	108	0.314432989691	94949
ms349	NA	NA	4136	0.00353792012351	src1	2	NA	NA	18	NA	34350	34000	30	47	108	0.382978723404	1388668
ms349	NA	NA	4137	0.204346918369	src1	1	NA	NA	18	NA	47870	47000	47	90	108	0.15	637048
ms35	NA	NA	4138	0.856373418456	src1	2	NA	NA	20	NA	45110	45000	54	98	108	0.0408163265306	844585
ms35	NA	NA	4139	0.137661224608	src1	1	NA	NA	14	NA	45780	45000	52	94	108	0.18085106383	900761
ms35	NA	NA	4140	0.337622098297	src1	2	NA	NA	12	NA	47600	47000	51	110	108	0.122727272727	711004
ms35	NA	NA	4141	0.06535547769	src1	2	NA	NA	26	NA	32370	32000	26	47	108	0.234042553191	1408695
ms35	NA	NA	4142	0.00857468802731	src1	1	NA	NA	18	NA	35405	35000	34	56	108	0.339285714286	1342905
ms35	NA	NA	4143	0.000185352444532	src1	2	NA	NA	34	NA	33625	33000	37	48	216	0.520833333333	1273249
ms35	NA	NA	4144	0.512635122406	src1	2	NA	NA	11	NA	32730	32000	33	57	108	0.0877192982456	1406594
ms35	NA	NA	4145	0.00784385463092	src1	2	NA	NA	12	NA	45450	45000	16	25	108	0.28	180395
ms35	NA	NA	4146	0.000308490140614	src1	1	NA	NA	39	NA	45440	45000	39	59	108	0.440677966102	975719
ms350	NA	NA	4147	0.253520143959	src1	1	NA	NA	28	NA	46690	46000	56	128	108	0.1484375	745210
ms350	NA	NA	4148	0.00426018731164	src1	2	NA	NA	18	NA	44690	44000	41	61	108	0.344262295082	1054178
ms350	NA	NA	4149	0.00821444924365	src1	2	NA	NA	19	NA	32825	32000	28	43	108	0.348837209302	1421762
ms350	NA	NA	4150	0.296425715099	src1	1	NA	NA	15	NA	41855	41000	21	56	108	0.125	745211
ms350	NA	NA	4151	0.453474804362	src1	1	NA	NA	26	NA	49075	49000	35	61	108	0.0983606557377	128553
ms350	NA	NA	4152	0.0286492678638	src1	1	NA	NA	24	NA	39890	39000	48	80	108	0.275	946271
ms350	NA	NA	4153	0.0966298321664	src1	2	NA	NA	28	NA	47475	47000	51	97	108	0.19587628866	740971
ms350	NA	NA	4154	0.158393058484	src1	1	NA	NA	15	NA	42705	42000	52	93	216	0.182795698925	868282
ms350	NA	NA	4155	0.44032866165	src1	2	NA	NA	14	NA	49290	49000	54	112	216	0.107142857143	125721
ms351	NA	NA	4156	0.150375792418	src1	1	NA	NA	15	NA	32875	32000	34	63	108	0.18253968254	1376956
ms351	NA	NA	4157	0.00409298065953	src1	2	NA	NA	19	NA	25370	25000	29	35	108	0.428571428571	1524316
ms351	NA	NA	4158	7.54034082341e-06	src1	1	NA	NA	38	NA	36670	36000	55	73	108	0.561643835616	397859
ms351	NA	NA	4159	0.0315619827511	src1	1	NA	NA	33	NA	47595	47000	66	108	216	0.273148148148	344369
ms351	NA	NA	4160	0.0315619827511	src1	2	NA	NA	33	NA	47595	47000	66	108	216	0.273148148148	344369
ms351	NA	NA	4161	0.0526934981555	src1	2	NA	NA	18	NA	46870	46000	31	51	108	0.225490196078	626452
ms351	NA	NA	4162	0.129158854191	src1	1	NA	NA	18	NA	43575	43000	31	50	108	0.18	945602
ms351	NA	NA	4163	0.000878357709376	src1	1	NA	NA	14	NA	23695	23000	17	21	108	0.52380952381	1804503
ms351	NA	NA	4164	0.171336587137	src1	1	NA	NA	12	NA	22040	22000	20	33	216	0.181818181818	2037614
ms351	NA	NA	4165	0.167662957212	src1	2	NA	NA	14	NA	24300	24000	23	44	108	0.181818181818	1852203
ms351	NA	NA	4166	0.0953961825991	src1	1	NA	NA	11	NA	31450	31000	26	38	108	0.210526315789	1467542
ms351	NA	NA	4167	0.0214100510727	src1	1	NA	NA	27	NA	44910	44000	53	89	108	0.275280898876	879726
ms351	NA	NA	4168	0.203325113807	src1	1	NA	NA	25	NA	43200	43000	52	90	108	0.166666666667	882856
ms352	NA	NA	4169	0.0454732389401	src1	1	NA	NA	11	NA	49760	49000	41	63	108	0.230158730159	17020
ms352	NA	NA	4170	0.00388209093231	src1	1	NA	NA	13	NA	48120	48000	26	41	216	0.353658536585	277942
ms352	NA	NA	4171	0.128171582906	src1	2	NA	NA	26	NA	41635	41000	52	80	108	0.2	830105
ms352	NA	NA	4172	0.0314708860392	src1	1	NA	NA	14	NA	48975	48000	47	68	108	0.25	206412
ms352	NA	NA	4173	0.000689805292808	src1	1	NA	NA	17	NA	24310	24000	16	22	216	0.545454545455	1658438
ms352	NA	NA	4174	0.000689805292808	src1	2	NA	NA	17	NA	24310	24000	16	22	216	0.545454545455	1658438
ms352	NA	NA	4175	0.621934216067	src1	2	NA	NA	11	NA	40330	40000	12	27	108	0.037037037037	106864
ms352	NA	NA	4176	0.0795157040036	src1	1	NA	NA	16	NA	33115	33000	33	54	108	0.222222222222	1401043
ms352	NA	NA	4177	0.00231983390833	src1	1	NA	NA	29	NA	41635	41000	58	83	216	0.409638554217	521157
ms352	NA	NA	4178	0.000975572431471	src1	2	NA	NA	28	NA	41635	41000	55	80	216	0.425	679600
ms352	NA	NA	4179	0.0277400539582	src1	2	NA	NA	15	NA	48665	48000	40	72	108	0.25	274656
ms352	NA	NA	4180	0.504149399663	src1	2	NA	NA	15	NA	35545	35000	49	84	108	0.107142857143	658046
ms352	NA	NA	4181	0.132256158519	src1	1	NA	NA	21	NA	39260	39000	51	87	108	0.201149425287	758217
ms353	NA	NA	4182	0.128878544988	src1	1	NA	NA	34	NA	28915	28000	50	70	108	0.257142857143	199365
ms353	NA	NA	4183	0.198777687498	src1	1	NA	NA	19	NA	47945	47000	55	110	216	0.159090909091	566139
ms353	NA	NA	4184	0.441320793113	src1	2	NA	NA	18	NA	45945	45000	61	116	216	0.116379310345	565114
ms353	NA	NA	4185	0.0566925266231	src1	1	NA	NA	19	NA	24585	24000	22	42	216	0.261904761905	1860791
ms353	NA	NA	4186	0.0467689866392	src1	2	NA	NA	31	NA	31125	31000	34	57	216	0.263157894737	1373794
ms353	NA	NA	4187	0.15442135067	src1	1	NA	NA	18	NA	49115	49000	51	86	108	0.168604651163	174120
ms353	NA	NA	4188	0.00492078620814	src1	1	NA	NA	14	NA	42385	42000	20	30	108	0.333333333333	644205
ms353	NA	NA	4189	0.00212564606537	src1	1	NA	NA	41	NA	49450	49000	61	89	216	0.370786516854	68684
ms353	NA	NA	4190	0.00199723459825	src1	2	NA	NA	40	NA	49450	49000	60	88	216	0.375	71598
ms353	NA	NA	4191	0.00433341830232	src1	1	NA	NA	19	NA	32610	32000	50	74	216	0.418918918919	411914
ms353	NA	NA	4192	0.0167156712489	src1	2	NA	NA	21	NA	46435	46000	46	68	108	0.279411764706	936306
ms353	NA	NA	4193	0.108130959114	src1	1	NA	NA	26	NA	47570	47000	43	76	108	0.184210526316	700187
ms353	NA	NA	4194	0.604431710344	src1	2	NA	NA	13	NA	34060	34000	28	45	108	0.0666666666667	1369899
ms353	NA	NA	4195	0.10962114308	src1	2	NA	NA	17	NA	33155	33000	47	69	108	0.231884057971	629841
ms353	NA	NA	4196	0.0855230163163	src1	2	NA	NA	14	NA	30585	30000	20	36	108	0.222222222222	1333944
ms353	NA	NA	4197	0.00752857312683	src1	1	NA	NA	12	NA	21785	21000	15	19	108	0.421052631579	1884287
ms354	NA	NA	4198	0.0209928967279	src1	1	NA	NA	16	NA	42375	42000	46	72	108	0.277777777778	1075982
ms354	NA	NA	4199	0.0482610047084	src1	2	NA	NA	17	NA	16335	16000	20	24	108	0.333333333333	2001097
ms354	NA	NA	4200	0.087983398039	src1	1	NA	NA	12	NA	42160	42000	24	34	216	0.205882352941	857729
ms354	NA	NA	4201	0.087983398039	src1	2	NA	NA	12	NA	42160	42000	24	34	216	0.205882352941	857729
ms354	NA	NA	4202	0.00457199507631	src1	2	NA	NA	14	NA	43735	43000	56	83	108	0.361445783133	722222
ms354	NA	NA	4203	0.000337227721894	src1	1	NA	NA	27	NA	41735	41000	35	49	108	0.448979591837	1126834
ms354	NA	NA	4204	0.0698959500471	src1	1	NA	NA	12	NA	32705	32000	29	44	108	0.227272727273	1439596
ms354	NA	NA	4205	0.0578579997819	src1	2	NA	NA	28	NA	49740	49000	63	95	108	0.242105263158	18337
ms354	NA	NA	4206	0.000407662482969	src1	2	NA	NA	41	NA	45425	45000	43	61	108	0.44262295082	1017998
ms354	NA	NA	4207	0.00920514917114	src1	1	NA	NA	29	NA	42325	42000	40	62	216	0.314516129032	1148378
ms354	NA	NA	4208	0.00713643357479	src1	2	NA	NA	28	NA	42325	42000	38	60	216	0.325	1138663
ms354	NA	NA	4209	0.0056656905972	src1	2	NA	NA	49	NA	49385	49000	59	89	108	0.337078651685	89132
ms354	NA	NA	4210	0.0341647817221	src1	1	NA	NA	27	NA	38935	38000	42	65	108	0.261538461538	1157858
ms354	NA	NA	4211	0.0855656170916	src1	1	NA	NA	13	NA	45575	45000	17	40	108	0.175	232347
ms354	NA	NA	4212	0.015016339343	src1	1	NA	NA	26	NA	45675	45000	32	59	108	0.28813559322	807253
ms354	NA	NA	4213	0.000139794911224	src1	1	NA	NA	30	NA	44885	44000	30	37	216	0.513513513514	829786
ms354	NA	NA	4214	2.56699866516e-05	src1	2	NA	NA	27	NA	49020	49000	31	40	216	0.55	116867
ms354	NA	NA	4215	0.032584019276	src1	1	NA	NA	17	NA	49200	49000	47	85	108	0.247058823529	143597
ms355	NA	NA	4216	0.00913491479364	src1	1	NA	NA	23	NA	47660	47000	47	76	108	0.302631578947	706519
ms355	NA	NA	4217	0.0609195591144	src1	1	NA	NA	25	NA	44635	44000	50	80	108	0.225	973857
ms355	NA	NA	4218	0.0449233009765	src1	1	NA	NA	32	NA	44720	44000	47	78	216	0.237179487179	1038213
ms355	NA	NA	4219	0.0449233009765	src1	2	NA	NA	32	NA	44720	44000	47	78	216	0.237179487179	1038213
ms355	NA	NA	4220	0.153292512622	src1	2	NA	NA	13	NA	48920	48000	36	60	108	0.166666666667	167561
ms355	NA	NA	4221	0.010107425232	src1	1	NA	NA	14	NA	39625	39000	42	60	108	0.316666666667	1163599
ms355	NA	NA	4222	0.029556965741	src1	1	NA	NA	20	NA	14600	14000	23	38	216	0.407894736842	1124201
ms355	NA	NA	4223	0.00752136115019	src1	2	NA	NA	18	NA	35665	35000	21	34	108	0.352941176471	1073209
ms355	NA	NA	4224	0.093743585299	src1	1	NA	NA	11	NA	37100	37000	19	32	108	0.203125	876891
ms355	NA	NA	4225	0.234095048754	src1	1	NA	NA	13	NA	25560	25000	36	71	108	0.183098591549	870184
ms355	NA	NA	4226	0.270670179732	src1	1	NA	NA	15	NA	37525	37000	41	77	108	0.142857142857	1177698
ms355	NA	NA	4227	0.0284873507406	src1	1	NA	NA	28	NA	36085	36000	33	64	216	0.2734375	1324622
ms355	NA	NA	4228	0.435403108061	src1	2	NA	NA	27	NA	43480	43000	44	116	108	0.103448275862	1103388
ms355	NA	NA	4229	0.0938814780293	src1	2	NA	NA	16	NA	29625	29000	20	37	108	0.216216216216	1398997
ms355	NA	NA	4230	0.0798443204519	src1	1	NA	NA	15	NA	47875	47000	41	75	108	0.2	580679
ms355	NA	NA	4231	0.00378705452409	src1	2	NA	NA	28	NA	42840	42000	38	57	108	0.350877192982	1116698
ms355	NA	NA	4232	0.051730232694	src1	2	NA	NA	14	NA	46480	46000	20	28	108	0.214285714286	342294
ms355	NA	NA	4233	0.38898739723	src1	1	NA	NA	14	NA	30875	30000	38	69	108	0.123188405797	1111580
ms355	NA	NA	4234	0.0526099933924	src1	1	NA	NA	15	NA	21215	21000	33	44	216	0.329545454545	702223
ms355	NA	NA	4235	0.0602053727695	src1	2	NA	NA	15	NA	21215	21000	34	45	216	0.322222222222	602221
ms356	NA	NA	4236	0.000308140946079	src1	1	NA	NA	47	NA	43880	43000	59	82	108	0.463414634146	580902
ms356	NA	NA	4237	0.000966289290931	src1	2	NA	NA	36	NA	44900	44000	56	77	108	0.415584415584	758571
ms356	NA	NA	4238	0.342379109809	src1	2	NA	NA	13	NA	47685	47000	48	84	108	0.119047619048	698815
ms356	NA	NA	4239	0.0166839562247	src1	1	NA	NA	17	NA	47830	47000	37	61	216	0.270491803279	535004
ms356	NA	NA	4240	0.0153634531928	src1	2	NA	NA	16	NA	47830	47000	36	60	216	0.275	516159
ms356	NA	NA	4241	0.376233192907	src1	2	NA	NA	13	NA	42770	42000	41	62	108	0.112903225806	1139622
ms356	NA	NA	4242	0.0197627334952	src1	1	NA	NA	39	NA	44630	44000	48	83	216	0.277108433735	1020202
ms356	NA	NA	4243	0.0197627334952	src1	2	NA	NA	40	NA	44630	44000	48	83	216	0.277108433735	1020202
ms356	NA	NA	4244	0.212510062632	src1	2	NA	NA	17	NA	47045	47000	36	75	108	0.146666666667	706822
ms356	NA	NA	4245	0.248231417063	src1	2	NA	NA	13	NA	44200	44000	48	83	108	0.144578313253	1024124
ms356	NA	NA	4246	0.153263697357	src1	1	NA	NA	12	NA	45280	45000	42	92	108	0.16847826087	1022459
ms356	NA	NA	4247	0.265891339239	src1	2	NA	NA	16	NA	45535	45000	60	95	108	0.152631578947	597510
ms356	NA	NA	4248	0.297014691405	src1	1	NA	NA	11	NA	35815	35000	47	87	108	0.149425287356	797404
ms356	NA	NA	4249	0.00684309183957	src1	1	NA	NA	16	NA	29420	29000	18	36	108	0.375	1308618
ms357	NA	NA	4250	0.0440033524806	src1	2	NA	NA	38	NA	46410	46000	63	111	108	0.256756756757	489189
ms357	NA	NA	4251	0.0095159574254	src1	1	NA	NA	19	NA	31630	31000	29	49	108	0.34693877551	1490653
ms357	NA	NA	4252	0.00197149217261	src1	1	NA	NA	17	NA	39765	39000	41	60	108	0.383333333333	1186410
ms357	NA	NA	4253	0.0038834220687	src1	2	NA	NA	24	NA	45765	45000	34	66	108	0.340909090909	850280
ms357	NA	NA	4254	0.00895917936176	src1	1	NA	NA	13	NA	45075	45000	47	68	216	0.308823529412	1027102
ms357	NA	NA	4255	0.000199044760519	src1	1	NA	NA	29	NA	42710	42000	40	51	108	0.470588235294	1140446
ms357	NA	NA	4256	0.0229895457926	src1	1	NA	NA	34	NA	48270	48000	55	90	108	0.266666666667	453118
ms357	NA	NA	4257	0.000699634104894	src1	1	NA	NA	30	NA	36770	36000	30	42	108	0.452380952381	1256370
ms357	NA	NA	4258	0.000357456764753	src1	1	NA	NA	56	NA	46505	46000	59	92	108	0.434782608696	646231
ms357	NA	NA	4259	0.00137604921564	src1	1	NA	NA	14	NA	37185	37000	26	33	108	0.424242424242	1142400
ms357	NA	NA	4260	0.0202425371272	src1	1	NA	NA	20	NA	22515	22000	20	32	108	0.34375	2003651
ms358	NA	NA	4261	0.0418657959042	src1	2	NA	NA	12	NA	41895	41000	18	22	108	0.227272727273	508672
ms358	NA	NA	4262	0.0031665951052	src1	1	NA	NA	32	NA	49130	49000	54	91	216	0.340659340659	167687
ms358	NA	NA	4263	0.0175439530788	src1	2	NA	NA	17	NA	47955	47000	55	90	216	0.277777777778	563327
ms358	NA	NA	4264	0.00889767520736	src1	1	NA	NA	35	NA	44495	44000	58	88	108	0.329545454545	654552
ms358	NA	NA	4265	0.151563660874	src1	2	NA	NA	29	NA	49275	49000	53	111	108	0.171171171171	130558
ms358	NA	NA	4266	0.062274459768	src1	2	NA	NA	20	NA	36810	36000	36	61	108	0.229508196721	1291620
ms358	NA	NA	4267	0.0393097855903	src1	2	NA	NA	21	NA	33850	33000	34	61	108	0.262295081967	1372558
ms358	NA	NA	4268	0.0549048776024	src1	2	NA	NA	19	NA	43140	43000	39	66	108	0.227272727273	1114563
ms358	NA	NA	4269	0.142355351291	src1	2	NA	NA	12	NA	24635	24000	33	54	108	0.222222222222	1082691
ms358	NA	NA	4270	0.000629237603239	src1	2	NA	NA	33	NA	46065	46000	43	64	108	0.421875	961480
ms358	NA	NA	4271	0.823257128267	src1	1	NA	NA	11	NA	47690	47000	48	93	108	0.0430107526882	697153
ms358	NA	NA	4272	0.0148300900047	src1	1	NA	NA	15	NA	29045	29000	35	51	108	0.343137254902	1230268
ms359	NA	NA	4273	0.343819408773	src1	1	NA	NA	11	NA	33650	33000	28	69	108	0.115942028986	1388062
ms359	NA	NA	4274	0.0126517720219	src1	1	NA	NA	20	NA	22640	22000	19	32	216	0.375	1990155
ms359	NA	NA	4275	0.0126517720219	src1	2	NA	NA	20	NA	22640	22000	19	32	216	0.375	1990155
ms359	NA	NA	4276	0.0222071715706	src1	2	NA	NA	14	NA	31945	31000	40	63	216	0.31746031746	1027640
ms359	NA	NA	4277	0.0187546452497	src1	1	NA	NA	12	NA	34125	34000	22	39	216	0.307692307692	1192077
ms359	NA	NA	4278	0.0219931675517	src1	2	NA	NA	12	NA	34125	34000	23	40	216	0.3	1224743
ms359	NA	NA	4279	0.0281994761547	src1	2	NA	NA	45	NA	48895	48000	60	109	108	0.266055045872	192804
ms359	NA	NA	4280	0.156431694378	src1	1	NA	NA	34	NA	43590	43000	48	80	108	0.175	1024900
ms359	NA	NA	4281	0.212535486638	src1	2	NA	NA	17	NA	42940	42000	59	98	108	0.173469387755	538582
ms359	NA	NA	4282	0.0130559047467	src1	1	NA	NA	13	NA	21935	21000	15	21	108	0.380952380952	1863830
ms359	NA	NA	4283	0.000401570082463	src1	1	NA	NA	21	NA	48965	48000	39	59	216	0.406779661017	176805
ms359	NA	NA	4284	0.000116031242939	src1	2	NA	NA	21	NA	48965	48000	37	56	216	0.446428571429	163748
ms359	NA	NA	4285	0.0189220760132	src1	1	NA	NA	38	NA	49275	49000	49	81	108	0.271604938272	129266
ms359	NA	NA	4286	0.255845084556	src1	1	NA	NA	16	NA	46295	46000	23	37	108	0.135135135135	513208
ms359	NA	NA	4287	0.00907596273375	src1	1	NA	NA	17	NA	46940	46000	37	57	108	0.298245614035	748129
ms359	NA	NA	4288	0.00119150511744	src1	2	NA	NA	28	NA	37135	37000	46	59	108	0.423728813559	929076
ms359	NA	NA	4289	0.481948661034	src1	2	NA	NA	13	NA	37245	37000	22	51	108	0.0882352941176	1025380
ms359	NA	NA	4290	0.0094720822838	src1	2	NA	NA	30	NA	49660	49000	56	87	108	0.298850574713	38111
ms359	NA	NA	4291	0.0690610565142	src1	1	NA	NA	22	NA	40345	40000	34	65	216	0.215384615385	1171209
ms359	NA	NA	4292	0.0915204123202	src1	2	NA	NA	27	NA	43950	43000	40	73	216	0.198630136986	1084981
ms36	NA	NA	4293	0.0124877946774	src1	2	NA	NA	28	NA	39885	39000	41	70	108	0.307142857143	1185957
ms36	NA	NA	4294	0.000666325541515	src1	2	NA	NA	16	NA	29275	29000	26	34	108	0.485294117647	1590813
ms36	NA	NA	4295	0.0242375085742	src1	1	NA	NA	19	NA	47675	47000	40	63	216	0.253968253968	631252
ms36	NA	NA	4296	0.0202122933764	src1	2	NA	NA	19	NA	47675	47000	38	61	216	0.262295081967	598793
ms36	NA	NA	4297	0.0176007496553	src1	1	NA	NA	18	NA	35880	35000	25	39	216	0.307692307692	1188812
ms36	NA	NA	4298	0.0144635350164	src1	2	NA	NA	18	NA	47920	47000	31	48	216	0.291666666667	401768
ms36	NA	NA	4299	0.194082716395	src1	1	NA	NA	25	NA	48005	48000	44	99	216	0.151515151515	563805
ms36	NA	NA	4300	0.194082716395	src1	2	NA	NA	25	NA	48005	48000	44	99	216	0.151515151515	563805
ms36	NA	NA	4301	0.0711646482127	src1	2	NA	NA	12	NA	35200	35000	29	58	108	0.224137931034	1325601
ms36	NA	NA	4302	0.112999733469	src1	2	NA	NA	17	NA	42070	42000	46	70	108	0.192857142857	1076798
ms36	NA	NA	4303	0.00116359616893	src1	1	NA	NA	39	NA	45535	45000	55	80	108	0.39375	806980
ms36	NA	NA	4304	0.146467440687	src1	2	NA	NA	18	NA	42815	42000	49	91	108	0.181318681319	990499
ms36	NA	NA	4305	0.227562667646	src1	2	NA	NA	29	NA	47655	47000	60	104	108	0.158653846154	522677
ms36	NA	NA	4306	0.0551944187134	src1	2	NA	NA	16	NA	24130	24000	19	32	108	0.265625	1848175
ms36	NA	NA	4307	0.0336968153556	src1	2	NA	NA	28	NA	46735	46000	35	51	108	0.245098039216	738229
ms36	NA	NA	4308	0.00682986200531	src1	2	NA	NA	13	NA	13695	13000	13	14	108	0.5	3005477
ms36	NA	NA	4309	0.239314909332	src1	1	NA	NA	12	NA	31425	31000	51	78	216	0.192307692308	289187
ms360	NA	NA	4310	0.00428931954724	src1	2	NA	NA	25	NA	37810	37000	35	55	108	0.363636363636	1274327
ms360	NA	NA	4311	0.0658102410318	src1	2	NA	NA	20	NA	38835	38000	35	52	108	0.221153846154	1241827
ms360	NA	NA	4312	0.0378255723502	src1	2	NA	NA	15	NA	19115	19000	27	40	108	0.35	1192975
ms360	NA	NA	4313	0.412635574262	src1	2	NA	NA	13	NA	40360	40000	24	73	216	0.102739726027	943209
ms360	NA	NA	4314	0.000543087804873	src1	2	NA	NA	27	NA	43555	43000	33	46	108	0.445652173913	997996
ms360	NA	NA	4315	0.00536888582035	src1	1	NA	NA	19	NA	36030	36000	19	32	216	0.359375	938555
ms360	NA	NA	4316	0.702871949903	src1	1	NA	NA	14	NA	49900	49000	53	118	108	0.0762711864407	4630
ms360	NA	NA	4317	0.156685550445	src1	2	NA	NA	14	NA	47255	47000	26	47	216	0.170212765957	461771
ms360	NA	NA	4318	0.0161347891083	src1	1	NA	NA	23	NA	32240	32000	35	53	108	0.320754716981	1339217
ms360	NA	NA	4319	0.340854130168	src1	2	NA	NA	11	NA	40210	40000	41	90	216	0.122222222222	1185556
ms360	NA	NA	4320	0.151687243436	src1	1	NA	NA	12	NA	34480	34000	19	34	108	0.176470588235	1032393
ms360	NA	NA	4321	0.0270407331403	src1	1	NA	NA	23	NA	46160	46000	38	65	108	0.253846153846	889324
ms360	NA	NA	4322	0.00228091581827	src1	2	NA	NA	28	NA	33255	33000	44	66	216	0.424242424242	834313
ms360	NA	NA	4323	0.0942334688828	src1	1	NA	NA	13	NA	46855	46000	41	68	108	0.191176470588	827741
ms360	NA	NA	4324	0.00102833888783	src1	2	NA	NA	34	NA	46180	46000	47	80	216	0.39375	956882
ms360	NA	NA	4325	0.0294615614583	src1	1	NA	NA	17	NA	28040	28000	33	49	108	0.30612244898	1331293
ms361	NA	NA	4326	0.0130495525574	src1	1	NA	NA	11	NA	25190	25000	11	18	108	0.333333333333	828150
ms361	NA	NA	4327	0.0595797662274	src1	1	NA	NA	17	NA	20475	20000	20	40	108	0.275	2111538
